arquivo,data,descricao,numero,tipo
"f47e09a8-f2ff-40dc-a68d-c05a8170b0a7",2025-08-12,"PRE 025.FMS.2025 - RP uniformes e EPIs.pdf"," ",EDITAL
"9052f411-5993-4dfb-994c-578a503d3424",2025-10-06,"Ata Sessao Final 025.pdf"," ",ATAS
"e807bbba-6526-4e3c-91d4-c7c2dd169518",2025-10-06,"Ata Adjudicacao 025.pdf"," ",ATAS
"87559001-f4f1-4522-bb97-3d3020fedf59",2025-10-02,"AtaHomologacao_5ed20250917140727769.pdf"," ",HOMOLOGAÇÃO
"d2ab3df8-ddfa-4349-b0ff-bfa01b01cb3b",2025-10-03,"PARECER JURIDICO - PRE 025.FMS.2025 - RP uniformes e EPIs.pdf"," ","PARECER JURIDICO"
