ano,data,dataVencimento,itens,numero,ocorrencias
2025,2025-08-11,2026-08-11,"itens_2ffc3f08-f34f-44d6-862d-c7d947b26ca1.csv",104,"ocorrencias_c00a4bde-97d0-4d6c-8d55-d4f3933393b3.csv"
2025,2025-08-11,2026-08-11,"itens_79fb3c5f-2f57-4ec3-a4b1-6eb464b22f61.csv",103,"ocorrencias_00462bbe-9a84-4787-a341-463068d2ee37.csv"
2025,2025-08-11,2026-08-11,"itens_2e5fa3d8-45de-46f6-9b0e-ddfb8ddfd44a.csv",102," "
2025,2025-08-11,2026-08-11,"itens_d92b05c3-1e6f-4932-b06e-9094c13e88ac.csv",101,"ocorrencias_2d3a9145-6da1-4258-aefa-e87f7b6f2317.csv"
2025,2025-08-11,2026-08-11,"itens_fcedc62d-55f9-42bb-903d-e0e69983ef5c.csv",100,"ocorrencias_1425231c-24f0-40f5-935e-29580bdbbdfa.csv"
2025,2025-08-11,2026-08-11,"itens_fd9729ac-8bef-4fed-9952-9da9715331e5.csv",99," "
2025,2025-08-11,2026-08-11,"itens_dd7130c9-9177-4ee9-9b47-326e82153df5.csv",98," "
2025,2025-08-11,2026-08-11,"itens_9bb9c140-0dd9-4707-bb8d-811a30112a6c.csv",97,"ocorrencias_3ec14c55-b357-4ef0-bafb-1a429e830187.csv"
2025,2025-08-11,2026-08-11,"itens_0f79a7ea-8eb9-4273-8cec-4778e9279f60.csv",96,"ocorrencias_a4993ebe-fb91-44ea-95b8-a8a0283bc2fb.csv"
2025,2025-08-11,2026-08-11,"itens_22608025-dc32-42ad-a1fe-04ccddc3abfe.csv",95,"ocorrencias_3144bf9d-b363-4d7b-bf30-7b16c2ea138d.csv"
2025,2025-08-11,2026-08-11,"itens_aa38a0ab-f654-4551-bf98-3b000ee1d85d.csv",94,"ocorrencias_58be7ea7-8eb3-4f16-83bc-0064a19e3450.csv"
