descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"HYUNDAI HR HDB 2013 - 2020",7934102,7,8,ATIVO,UNIDADE,47863.28,21.2
"KIA BONGO K2500 LD 2009",7934103,10,1,ATIVO,UNIDADE,5982.91,21.2
"KIA BONGO UK2500 HD 2021 - 2022",7934104,11,2,ATIVO,UNIDADE,11965.82,21.2
"M. BENZ 416 CDI SPRINTER FURGÃO 2021",7934105,12,2,ATIVO,UNIDADE,11965.82,21.2
"M. BENZ 415 EUROLAF AMB 2018",7934106,13,1,ATIVO,UNIDADE,5982.91,21.2
"M. BENZ 515 CDI SPRINTER TCA AMB 2019 – 2021",7934107,14,4,ATIVO,UNIDADE,23931.64,21.2
"M. BENZ 515 CDI SPRINTER MICROONIBUS 2019",7934108,15,1,ATIVO,UNIDADE,5982.91,21.2
"M. BENZ 515 CDI SPRINTER TCA AMB 2019",7934109,16,2,ATIVO,UNIDADE,11965.82,21.2
"M. BENZ 516 CDI SPRINTER MICROONIBUS 2021",7934110,17,1,ATIVO,UNIDADE,5982.91,21.2
"M. BENZ 415 CDI SPRINTER FURGÃO 2018",7934111,18,1,ATIVO,UNIDADE,5982.91,21.2
"M. BENZ 415 CDI SPRINTER MICROONIBUS 2018 – 2019",7934112,19,1,ATIVO,UNIDADE,5982.91,21.2
"PEUGEOT BOXER M350 LH  2.3 126cv TB Diesel 2015",7934113,22,3,ATIVO,UNIDADE,17948.73,21.2
"FORD/CARGO 2622 E(Nacional) 2009",7934114,34,9,ATIVO,UNIDADE,53846.19,21.15
"HYUNDAI HD80 2019",7934115,39,2,ATIVO,UNIDADE,11965.82,21.15
"HYUNDAI HD80 2021 - 2022",7934116,40,2,ATIVO,UNIDADE,11965.82,21.15
"IVECO/CITYCLASS 70C17 (Nacional) 2014",7934117,41,1,ATIVO,UNIDADE,5982.91,21.15
"IVECO/CITYCLASS 70C17 (Nacional) 2016",7934118,42,1,ATIVO,UNIDADE,5982.91,21.15
"IVECO/GRANCLASS 150S21E (Nacional) 2017",7934119,43,1,ATIVO,UNIDADE,5982.91,21.15
"IVECO TECTOR 17-280 (NACIONAL) 2020",7934120,44,1,ATIVO,UNIDADE,5982.91,21.15
"REBOQUE GUERRA BAÚ",7934121,50,1,ATIVO,UNIDADE,5982.91,21.15
"REBOQUE PRANCHA",7934122,51,1,ATIVO,UNIDADE,5982.91,21.15
"VW/ÔNIBUS/15.190 EOD E.S.ORE (Nacional) 2011 – 2013",7934123,53,5,ATIVO,UNIDADE,29914.55,21.15
"VW/26.390 CTC 6X4 2012",7934124,56,1,ATIVO,UNIDADE,5982.91,21.2
"VW/8.150E DELIVERY(Nacional) 2008",7934125,60,3,ATIVO,UNIDADE,17948.73,21.2
"VW/NEOBUS MINI TR ESCOLAR 2020",7934126,66,3,ATIVO,UNIDADE,17948.73,21.2
