arquivo,data,descricao,numero,tipo
"2a363cac-c69f-4da2-996f-256eef8d0c19",2025-12-03,"PRE 134.PMC.2025 - RP filtros e lubrificantes maquinas pesadas.pdf"," ",EDITAL
"7d05eb00-363d-45a7-813c-f23981dcdb6d",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"5d4098d4-1b47-480d-838f-363ca968e781",2025-10-03,"TERMO DE REFERÊNCIA.pdf"," ","TERMO DE REFERENCIA"
"fe52e55f-f14f-4beb-a909-a1b912122dac",2025-10-03,"PARECER JURIDICO.pdf"," ","PARECER JURIDICO"
"d46a069b-f8a8-43a3-91e2-625efcf0e28a",2026-01-26,RelatLance.pdf," ",ATAS
"c1b8a22c-b244-4052-a0cd-468c8ebea18d",2026-01-26,"VencedoresProcessoFinal.pdf"," ",ATAS
"920b89f0-891c-4844-8062-271b04d09b24",2026-01-26,AtaAdjudicacao.pdf," ",ATAS
"c5d16fb6-3251-40f8-be3b-41b9ff43ab1f",2026-01-26,PropostasProcesso.pdf," ",ATAS
"60291262-839a-480c-8ae1-60ad9f942b47",2026-01-26,AtaHomologacao.pdf," ",ATAS
"18d49bc0-8c67-49af-807e-3172c94188cf",2026-01-26,AtaSessaoFinal.pdf," ",ATAS
