arquivo,data,descricao,numero,tipo
"39f20bc1-4a5c-4d2e-85c2-acb8292973d1",2025-11-11,"1_-_SOLICITACAO_assinado.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"0ad416fa-2b35-44aa-987b-1c60c41a52dc",2025-11-11,"3_-_TERMO_DE_REFERENCIA_-_MEMORIAL_DESCRITIVO_Caminhoes_%281%29_assinado.pdf"," ","TERMO DE REFERENCIA"
"f27610e3-9c92-4ed2-9a63-03693c035e01",2025-11-11,"6_-_PLANILHA_ORCAMENTARIA_assinado (1).pdf"," ","ORÇAMENTO ESTIMADO"
"4bd6b081-8df4-4223-8940-e0987e7bd548",2025-11-19,"Escolha_do_Contratado_assinado (1).pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"d45042f4-dfee-423a-8eff-92d4b47b26bb",2025-11-13,"Termo_de_Homologacao_e_Adjudicacao.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"91d9f595-b5dd-46f8-a9a5-9a22a5be0e4f",2025-11-13,"Prefeitura_Municipal_de_Criciuma.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"7ad2fbc7-4380-4636-9f43-04399ef09d00",2025-11-13,"ESTADO_DE_SANTA_CATARINA_037.fms.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"52897379-c75e-4f8f-8467-f7c805cb6fe2",2025-11-19,"Escolha_de_Preco_assinado (1).pdf"," ","JUSTIFICATIVA E PREÇO"
"a3ff6c73-7184-443f-9375-5e7951e119dc",2025-11-13,"DOCUMENTOS_HABILITACAO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"08d8c653-5cc4-41d6-ba84-c918fc1fbfec",2025-11-25,"Justificativa de vantagem da adesão.pdf"," ",OUTROS
"481de989-5512-4458-b753-ac500f28765b",2025-11-25,"Demonstração de compatibilidade de valores (1).pdf"," ",OUTROS
"23a2c8d5-d10b-4c81-84be-02021784b2b9",2025-11-25,"Previas_consulta_e aceitacao (1).pdf"," ",OUTROS
