arquivo,data,descricao,numero,tipo
"409cc760-7276-4049-b3b5-1e6a5f43fbda",2025-12-09,"Termo_de_Homologacao_186_assinado.pdf"," ",HOMOLOGAÇÃO
"c8e9d8c7-0ab0-4bb3-b6be-81058577c917",2025-12-09,"FORMALIZACAO_DE_DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"76bfbe29-d83b-4bcd-a0ff-6ddf79f8397a",2025-12-09,ETP.pdf," ","RAZAO DE ESCOLHA DO CONTRATADO"
"c7f4a7fa-d816-4139-984f-b5cacb9b6526",2025-12-09,TERMO_DE_REFERENCIA.pdf," ","TERMO DE REFERENCIA"
"2cf199f6-f391-495e-98d0-e1bd0f51cb0a",2025-12-09,"07_-_PLANILHA_ORCAMENTARIA_%28CRC%29_assinado.pdf"," ","JUSTIFICATIVA E PREÇO"
"d88c09ab-1918-447c-86e4-bfc6c16ce296",2025-12-09,"HABILITACAO_186_assinado.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"0b1696b8-8bae-4f91-a352-73151ebabc65",2025-12-09,"JUST_DE_INEX_186.187_assinado.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"5dd455ec-0633-435b-acce-57c7e8626d12",2025-12-09,"Prefeitura_Municipal_de_Criciuma_186.187_assinado.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
