arquivo,data,descricao,numero,tipo
"9dd3a471-8bd7-47d3-ae29-045dcae6617a",2025-03-25,"PRE 032.PMC.2025 - Prestação de serviços de calhas e rufos.pdf"," ",EDITAL
"fa2b30f4-80cb-4e29-a0b8-9874f95f205b",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"2b208738-8f9b-42ed-b093-9fbacee365b4",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"9b586a89-a51d-42de-81c7-2aedb61e235b",2025-10-03,"Ata Homologacao 32.pdf"," ",HOMOLOGAÇÃO
"a0179b97-ad61-474d-b634-ac5317601717",2025-10-02,"PARECER JURÍDICO - RESPOSTA A ENGESINOS.pdf"," ",RECURSO
"65b27f24-b80c-4929-99c2-ec96822e0320",2025-10-02,"RECURSO ENGESINOS.pdf"," ",RECURSO
"632a758d-fe50-4239-93b7-7a3bd6e74007",2025-10-02,"CONTRARRAZÃO BATISTA.pdf"," ",RECURSO
"c6843378-233e-4712-bb36-17e93a2ea910",2025-10-02,"RECURSO SORELLA.pdf"," ",RECURSO
"4b916048-4dde-45e2-8a67-98ce7b1e7a69",2025-10-02,"PARECER JURÍDICO.pdf"," ",RECURSO
"9ac75f3a-27d3-4ee3-84ae-1b20709030ee",2025-10-03,"PARECER JURIDICO - PRE 032.PMC.2025 - Prestação de serviços de calhas e rufos.pdf"," ","PARECER JURIDICO"
