descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"AÇUCAR BRANCO REFINADO",7480105,5,6504,ATIVO,kg,25365.6,3.9
"AÇUCAR BRANCO REFINADO",7480106,6,19515,ATIVO,kg,76108.5,3.9
Alho,7480107,9,1203,ATIVO,kg,21473.55,17.85
Alho,7480108,10,3609,ATIVO,kg,64420.65,17.85
"MORANGO, CONGELADO",7480109,100,5519,ATIVO,kg,77266,14
NATA,7480110,101,564,ATIVO,kg,17004.6,30.15
NATA,7480111,102,1693,ATIVO,kg,51043.95,30.15
"OLEO DE SOJA",7480112,103,4430,ATIVO,UNIDADE,31142.9,7.03
"OLEO DE SOJA",7480113,104,13291,ATIVO,UNIDADE,93435.73,7.03
"OVOS  DE GALINHA",7480114,107,71954,ATIVO,DUZIA,500080.3,6.95
PEPINO,7480115,113,2339,ATIVO,kg,7133.95,3.05
"POLPA DE FRUTA, SABOR ABACAXI, CONGELADA",7480116,115,1952,ATIVO,kg,50439.68,25.84
"POLPA DE FRUTA, SABOR ABACAXI, CONGELADA",7480117,116,5857,ATIVO,kg,151344.88,25.84
"POLPA DE AÇAÍ, CONGELADA",7480118,117,994,ATIVO,kg,22812.3,22.95
"POLPA DE AÇAÍ, CONGELADA",7480119,118,2983,ATIVO,kg,68459.85,22.95
"POLPA DE FRUTA, SABOR MARACUJÁ, CONGELADA",7480120,119,1652,ATIVO,kg,79989.84,48.42
"POLPA DE FRUTA, SABOR MARACUJÁ, CONGELADA",7480121,120,5793,ATIVO,kg,280497.06,48.42
