arquivo,data,descricao,numero,tipo
"f46337cf-5d42-4e7d-b30a-f5591f06cb06",2025-05-29,"CPE 071.PMC.2025 - execução, sob demanda, de assentamento de meio fio.pdf"," ",EDITAL
"e86210d7-b4fb-4dbe-aba6-a5de7d523323",2025-05-29,"Formalização de Demanda (3).pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"bf0133ff-9b35-4bab-a056-d41373747d35",2025-10-03,"Termo de Referencia.pdf"," ","TERMO DE REFERENCIA"
"2c3aef5e-a610-40e0-8286-94c1c1a9aadc",2025-10-03,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVANTE DE HABILITAÇÃO"
"bdcf4bc4-c722-45c8-afd1-029a9e51eafc",2025-10-03,ANEXOS.zip," ",ANEXOS
"52e413fb-3993-47b1-9a7f-c043f17a072e",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"0cd52826-fd02-45d5-997c-06b28fbc2558",2025-10-03,"Propostas Processo.pdf"," ",ATAS
"4f68313d-0a93-4bf9-8ec4-41c6ae7dc74d",2025-10-03,"Vencedores Processo Final.pdf"," ",ATAS
"e7755a2e-0b82-45c5-a4d9-8ddfd238598e",2025-10-03,"Ata Homologacao 71.pdf"," ",HOMOLOGAÇÃO
"bf967a88-584e-43d2-a062-fca0e658ddbd",2025-10-02,"Memorando Nº MEM-5099_2025.pdf"," ",MEMORANDOS
"4d311223-2710-4ae3-bfda-3cc7e73c8755",2025-10-02,"Memorando Nº MEM-5659_2025.pdf"," ",MEMORANDOS
"f8aa3618-af88-401b-81bd-df67d26cfcd1",2025-10-02,"Parecer  52.2025.INFRA.pdf"," ",PARECER
"a9a348e0-6927-4d83-aecd-59cc1e3dad26",2025-10-02,"PARECER PROPOSTA.pdf"," ",PARECER
"907a9f0f-b251-46af-9960-62e3fade5bfb",2025-10-03,"PARECER JURIDICO - CPE 071.PMC.2025 - execução, sob demanda, de assentamento de meio fio.pdf"," ","PARECER JURIDICO"
