descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"53 H37L 1 153 ARMATURE ASSY - LT (INDUZIDO)",7159103,1,3,ATIVO,UNIDADE,465,155
"54 SH37LN 6 173 MOTOR CORD",7159104,2,3,ATIVO,UNIDADE,255,85
"ABRAÇADEIRA DE CUPILHA 5 X 13",7159105,3,50,ATIVO,UNIDADE,250,5
"ACABAMENTO DO SUPORTE DA RESISTENCIA SELADORA PLUS",7159106,4,2,ATIVO,UNIDADE,73.2,36.6
"ANEL DE VEDAÇÃO (GUARNIÇÃO) DE SILICONE 30/40/50 AH CINZA STERMAX",7159107,5,6,ATIVO,UNIDADE,2100,350
"ANEL DE VEDAÇÃO (GUARNIÇÃO) DE SILICONE AHMC5 SERCON",7159108,6,8,ATIVO,UNIDADE,1440,180
"ANEL DE VEDAÇÃO ALLIAGE SAEVO//GNATUS/DABI 21 LITROS",7159109,7,6,ATIVO,UNIDADE,852,142
"ANEL DE VEDAÇÃO DA PORTA 12/21L - ALT",7159110,8,8,ATIVO,UNIDADE,1544,193
"ANEL DE VEDAÇÃO DE SILICONE DESTILADORA GNATUS",7159111,9,4,ATIVO,UNIDADE,1196,299
"ANEL DE VEDAÇÃO SILICONE VITALE CLASS 21L",7159112,10,20,ATIVO,UNIDADE,2800,140
"ANEL DE VEDAÇÃO SILICONE VT21/PLENA 70A75 SHORE",7159113,11,10,ATIVO,UNIDADE,1100,110
"ANEL VEDACAO SILICONE VITALE CLASS CD 54L 70 SHORE",7159114,12,10,ATIVO,UNIDADE,1200,120
"ANEL DO PISTÃO ( INT.49MM XLARG 9MM ) COMPRESSOR",7159115,13,10,ATIVO,UNIDADE,950,95
"ANEL DO PISTÃO INT.48MM X LARG 1,03MM DO COMPRESSOR",7159116,14,10,ATIVO,UNIDADE,1380,138
"ANEL INTEGRAL DO PISTAO COMPRESSOR S45/S55 SHUSTER",7159117,15,10,ATIVO,UNIDADE,2280,228
"ANEL ORING DO ROLAMENTO CANETA KAVO",7159118,16,40,ATIVO,PACOTE,116,2.9
"ANEL PARA COMPRESSOR SCHULZ 6/30",7159119,17,20,ATIVO,UNIDADE,1118,55.9
"AC ELETRICO P/ TORNEIRA HIGIPRATIC 220V",7159120,18,10,ATIVO,UNIDADE,2150,215
"APOIO TERM ARO/JATO/SUG VENTURI CINZA - GNATUS",7159121,19,15,ATIVO,UNIDADE,510,34
"APOIO TERMINAL SERINGA / FOTO CINZA",7159122,20,5,ATIVO,UNIDADE,141,28.2
"ARTICULAÇÃO TRAPEZOIDAL M14 STERMAX",7159124,21,4,ATIVO,UNIDADE,440,110
"BASE C/ CAPA PARA RODIZIO CINZA MOCHO",7159125,22,5,ATIVO,UNIDADE,575,115
"BATERIA DE RAIO-X DIOX MICRO IMAGEM",7159126,23,1,ATIVO,UNIDADE,3467,3467
"BATERIA MOTOR VDW 2000MA MOD. CS-VDS263MD",7159127,24,1,ATIVO,UNIDADE,172.5,172.5
"BICARBONATO DE SODIO 250g (GRANULOMETRIA EXTRA FINA)",7159128,25,20,ATIVO,POTE,620,31
"BIELA PARA SCHULZ E PRESSURE",7159129,26,10,ATIVO,UNIDADE,655,65.5
"BLOCO MONIFOLDER 220V THERMOVAL",7159130,27,3,ATIVO,UNIDADE,900,300
