descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"ADAPTADOR DE LÁPIS COM ENCAIXE DE DEDO",22090115,1000,PERDEU,UND,10800,10.8
"ADAPTADOR DE LÁPIS DE EVA",22090116,1000,PERDEU,POT,12080,12.08
"BORRACHA BRANCA COM CINTA",22090117,200,DESCLASSIFICADO,CX,3940,19.7
"BORRACHA ERGONÔMICA HEXAGONAL",22090118,1500,VENCEU,CX,42480,28.32
"COLA BASTÃO GIRO FÁCIL 8 GRAMAS",22090119,200,PERDEU,CX,9120,45.6
"GIZ DE CERA ENCAIXA NO DEDO",22090121,1000,PERDEU,CX,14000,14
"HIDROCOR BIG PONTA QUE NÃO AFUNDA",22090122,2000,PERDEU,CX,69800,34.9
"LÁPIS 12 CORES BIG 17,5 CM TRIANGULAR COM APONTADOR",22090123,2000,PERDEU,CX,22700,11.35
"LÁPIS DE COR BIG APAGÁVEL",22090124,1500,PERDEU,CX,37800,25.2
"LÁPIS GRAFITE HB CORPO PRETO BIG TRIANGULAR",22090125,200,DESCLASSIFICADO,CX,7620,38.1
"PINCEL COM PEGA ERGONÔMICA PONTA REDONDA",22090126,1000,VENCEU,CX,13400,13.4
"TESOURA ESCOLAR DUPLA TANDEM",22090127,1500,PERDEU,UND,11400,7.6
