arquivo,data,descricao,numero,tipo
"c2b515f3-1a8b-4b8c-9277-d507af478d86",2026-01-07,"PRE 172.PMC.2025 - RP materiais agregados.pdf"," ",EDITAL
"96e952c6-908e-4393-bcf4-ae06769fe34b",2025-11-21,"Formalizacao_de_Demanda.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"5cbca8dc-d377-47f0-b8df-6e17e2f8cb9e",2025-11-21,Termo_de_Referencia.pdf," ","TERMO DE REFERENCIA"
"4a476444-695f-4671-9ea2-9acdbd28f1f9",2026-01-05,"Estudo_Tecnico_Preliminar_assinado.pdf"," ",ETP
"7c46baa0-37d5-4354-ba02-440a4c4f157e",2026-01-05,"Orcamento_da_Contratacao_assinado (8).pdf"," ","ORÇAMENTO ESTIMADO"
"dad63040-8c68-496e-8745-4bf7e88ee509",2026-01-07,"Minuta_Pregao_Eletronico_-_RP_materiais_agregados_-_234_assinado.pdf"," ",MINUTA
"3983ae95-d93d-4060-98f9-d1bb3b2d2fcd",2026-02-24,"Termo de Homologação e Adjudicação (unificado).pdf"," ",HOMOLOGAÇÃO
"012ce03f-a468-4864-aec4-bf4c81e68753",2026-02-24,AtaAdjudicacao.pdf," ",ATAS
"cdba4358-557d-40a5-ad5a-19fd8091eb13",2026-02-24,AtaHomologacao.pdf," ",ATAS
"dbbfdaa8-44b0-4f93-a14d-26fb685bc912",2026-02-24,PropostasProcesso.pdf," ",ATAS
"1015924b-d278-4713-9d2f-d1029a86cce9",2026-02-24,AtaSessaoFinal.pdf," ",ATAS
"14a80065-1f6c-4edc-b114-929357e7170b",2026-02-24,RelatLance.pdf," ",ATAS
"72cf1d83-5021-439d-b66b-799cf3d99400",2026-02-24,"VencedoresProcessoFinal.pdf"," ",ATAS
