arquivo,data,descricao,numero,tipo
"329f9d40-eb1d-4e0a-ae83-4c69f87873e0",2025-05-15,"PRE 050.PMC.2025 - Prestação de serviços limpeza nas escolas.pdf"," ",EDITAL
"266b4e04-1e8e-4d2d-9cb9-87dad4e012c5",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"4651b810-9d72-4c19-b4e6-439a54feb6f9",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"fb841ba1-6b25-4549-9ed1-c8217ad9e0d8",2025-10-02,"RECURSO C.ROMEIRA.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"d99c714a-bd4b-4459-984a-05a3a57088c7",2025-10-02,"RECURSO TRIANGULO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"c690df31-778f-41fd-b020-57cbad117b8d",2025-10-02,"RESPOSTA A IMPUGNAÇÃO NF.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"e1685231-358b-45c9-998b-bd73379b6c33",2025-10-02,"CONTRARRAZÃO - C. ROMEIRA  X TRIANGULO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"6d39ca48-7ac1-448a-8014-0f9600a16c41",2025-10-02,"CONTRARRAZÃO BARREIRAS - RESPOSTA C.ROMEIRA.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"c46f2b94-c9f6-4e66-979c-0d7fa8b1bbcf",2025-10-02,"IMPUGNAÇÃO NF SERVIÇOS.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"6410f188-c96f-4ca2-9188-d002c7d6ac79",2025-10-02,"JULGAMENTO DE RECURSO - C.ROMEIRA X BARREIRAS.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"d4a354ae-f221-476c-8508-107387ba440c",2025-10-02,"RESPOSTA IMPUGNAÇÃO ELO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"d3a7f73e-89a2-413e-b4be-05bcfeb5f609",2025-10-02,"JULGAMENTO DE RECURSOS - TRIANGULO X BARREIRAS.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"27dd9342-d0b4-4452-bd81-4ad1a2722108",2025-10-02,"IMPUGNAÇÃO GRUPO ELO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"89b40b27-df31-4c18-bff9-195c86de06bd",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"9b150388-91f4-453a-a24a-0eee8244bc03",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"3745fc7b-6ac5-445a-88e3-e19ac7228fc2",2025-10-03,"Ata Homologacao 50.pdf"," ",HOMOLOGAÇÃO
"9e0ac122-2177-483c-9191-31e34880f218",2025-10-03,"PARECER JURIDICO - PRE 050.PMC.2025 - Prestação de serviços limpeza nas escolas.pdf"," ","PARECER JURIDICO"
