ano,data,dataVencimento,itens,numero,ocorrencias
2025,2025-08-13,2026-08-13,"itens_cba271cb-6acb-4b6e-b4fa-081ec233a16a.csv",105,"ocorrencias_14f8ffa7-9083-4668-9d7b-e0596ec16087.csv"
