descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pneu Novo 10.5/80-16 Liso",21871674,8,PERDEU,UND,18780.8,2347.6
"Pneu Novo 12x16,5",21871675,23,PERDEU,UND,137009.39,5956.93
"Pneu Novo 12x16,5",21879324,7,PERDEU,UND,41698.51,5956.93
"Pneu Novo 23.1x26 Liso R1 12 lonas",21871677,4,VENCEU,UND,26000,6500
"Pneu Novo 12,5/80-18 Dianteiro 12 lonas",21871680,24,VENCEU,UND,33600,1400
"Pneu Novo 19,5x24 12 lonas traseiro",21871681,17,PERDEU,UND,110478.41,6498.73
"Pneu Novo 19,5x24 12 lonas traseiro",21879493,5,PERDEU,UND,32493.65,6498.73
"Pneu Novo 1400x24 bor. 16 lonas",21871682,14,PERDEU,UND,88841.62,6345.83
"Pneu Novo 1400x24 bor. 16 lonas",21879524,4,PERDEU,UND,25383.32,6345.83
"Pneu Novo 17,5x25 L3 16 lonas",21871683,6,PERDEU,UND,52859.22,8809.87
"Pneu Novo 20,5x25 radial L3 20 lonas",21871684,8,PERDEU,UND,110379.2,13797.4
"Pneu Novo 20,5x25 radial L3 20 lonas",21879535,2,VENCEU,UND,11390,5695
"Pneu Novo 165/70 R13",21871685,20,VENCEU,UND,4900,245
"Pneu Novo 175/70 R13",21871686,80,VENCEU,UND,21440,268
"Pneu Novo 175/65 R14",21871687,195,PERDEU,UND,113593.35,582.53
"Pneu Novo 175/65 R14",21879641,65,PERDEU,UND,37864.45,582.53
"Pneu Novo 175/70 R14",21871688,48,VENCEU,UND,12720,265
"Pneu Novo 185 R14 8 lonas",21871689,40,PERDEU,UND,33693.2,842.33
"Pneu Novo 185/65 R14",21871690,36,PERDEU,UND,20932.92,581.47
"Pneu Novo 185/70 R14",21871691,60,PERDEU,UND,40123.8,668.73
"Pneu Novo 195 R14",21871692,12,VENCEU,UND,5760,480
"Pneu Novo 195/55 R15",21871693,32,VENCEU,UND,9280,290
"Pneu Novo 195/60 R15",21871694,40,PERDEU,UND,26760,669
"Pneu Novo 195/65 R15",21871695,12,PERDEU,UND,7956.84,663.07
"Pneu Novo 195/70 R15 carga",21871696,40,VENCEU,UND,19200,480
"Pneu Novo 205/60 R15",21871697,12,PERDEU,UND,9375.96,781.33
"Pneu Novo 235/75 R15",21871698,12,VENCEU,UND,7020,585
"Pneu Novo 31x10,5 R15",21871700,4,VENCEU,UND,3000,750
"Pneu Novo 205/55 R16",21871701,16,DESCLASSIFICADO,UND,4720,295
"Pneu Novo 205/60 R16",21871702,63,PERDEU,UND,76272.21,1210.67
"Pneu Novo 205/60 R16",21879713,21,PERDEU,UND,25424.07,1210.67
"Pneu Novo 235/70 R16 A/T",21871703,8,VENCEU,UND,5200,650
"Pneu Novo 265/70 R16",21871704,8,VENCEU,UND,5200,650
"Pneu Novo 205/55 R17",21871705,8,VENCEU,UND,4800,600
"Pneu Novo 215/50 R17",21871706,8,PERDEU,UND,7111.44,888.93
"Pneu Novo 225/50 R17",21871707,8,VENCEU,UND,3120,390
"Pneu Novo 265/60 R18 A/T",21871708,8,VENCEU,UND,7680,960
"Pneu Novo 205/70 R15 carga",21871709,32,VENCEU,UND,15360,480
"Pneu Novo 195/75 R16 carga",21871710,12,PERDEU,UND,10744.8,895.4
"Pneu Novo 205/75 R16 carga",21871711,16,PERDEU,UND,15845.28,990.33
"Pneu Novo 215/75 R16 carga",21871712,28,PERDEU,UND,29252.44,1044.73
"Pneu Novo 225/75 R16 carga",21871713,54,PERDEU,UND,66578.22,1232.93
"Pneu Novo 225/75 R16 carga",21879742,18,PERDEU,UND,22192.74,1232.93
"Pneu Novo 215/75 R17,5 radial misto liso",21871714,60,VENCEU,UND,32400,540
"Pneu Novo 215/75 R17,5 radial misto liso",21879751,20,VENCEU,UND,15400,770
"Pneu Novo 235/75 R17,5 radial misto liso",21871715,6,PERDEU,UND,13170,2195
"Pneu Novo 275/70x22,5 radial liso",21871716,10,VENCEU,UND,23950,2395
"Pneu Novo 275/80x22,5 radial misto liso",21871717,18,PERDEU,UND,64900.44,3605.58
"Pneu Novo 275/80x22,5 radial misto liso",21879754,6,VENCEU,UND,10830,1805
"Pneu Novo 275/80x22,5 radial misto borrachudo",21871718,54,PERDEU,UND,226345.32,4191.58
"Pneu Novo 275/80x22,5 radial misto borrachudo",21879758,18,VENCEU,UND,47700,2650
"Pneu Novo 750x16 borrachudo 12 lonas",21871719,4,VENCEU,UND,2740,685
"Pneu Novo 750x16 liso 12 lonas",21871720,2,VENCEU,UND,1370,685
"Pneu Novo 900x20 radial misto liso 14 lonas",21871721,54,DESCLASSIFICADO,UND,102330,1895
"Pneu Novo 900x20 radial misto liso 14 lonas",21879777,18,DESCLASSIFICADO,UND,37530,2085
"Pneu Novo 295/80x22,5 radial rodoviário",21871722,20,VENCEU,UND,37400,1870
"Pneu Novo 295/80x22,5 radial misto",21871723,12,VENCEU,UND,25980,2165
"Pneu Novo 1000x20 radial misto borrachudo 16 lonas",21871724,81,PERDEU,UND,338375.07,4177.47
"Pneu Novo 1000x20 radial misto borrachudo 16 lonas",21879847,19,PERDEU,UND,79371.93,4177.47
"Pneu Novo 1000x20 radial misto liso 16 lonas",21871725,23,PERDEU,UND,88041.01,3827.87
"Pneu Novo 1000x20 radial misto liso 16 lonas",21879849,7,VENCEU,UND,14035,2005
"Pneu Novo 7.00-12 (5.00)",21871727,2,PERDEU,UND,4040,2020
"Pneu Novo 6.00-9 (4.00)",21871728,2,PERDEU,UND,3676,1838
"Pneu Novo 18.4 - 30 10 Lonas R1",21871729,2,VENCEU,UND,4190,2095
"Pneu Novo 12.4 - 24 12 Lonas R1",21871730,2,PERDEU,UND,7311.46,3655.73
"Pneu Novo 23.1 - 30 12 Lonas R1",21871731,2,PERDEU,UND,29763.34,14881.67
"Pneu Novo 14.9 - 28 8 Lonas R1",21871732,2,PERDEU,UND,9568,4784
"Pneu Novo 18.4 - 34 10 Lonas R1",21871733,2,PERDEU,UND,14937.74,7468.87
"Pneu Novo 14.9 - 24 6 Lonas R1",21871734,2,VENCEU,UND,3000,1500
"Serviços de balanceamento, alinhamento, cambagem e montagem - frota leve e media",21871744,400,VENCEU,HORA,144000,360
"Serviços de balanceamento, alinhamento e cambagem - caminhões, ônibus e frota pesada",21871745,100,DESCLASSIFICADO,SV,39589,395.89
