arquivo,data,descricao,numero,tipo
"4e561849-ba89-466c-bcf5-7b46fef06151",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"031f80ac-03ae-42d6-808d-f30722deb2f1",2025-10-03,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"928293b5-f86e-49b8-b32e-97c2b7b0246c",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"a1b7bd16-633e-404c-94a6-745849f6afb5",2025-10-03,"JUSTIFICATIVA DE INEXIGIBILIDADE.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"9116164b-efba-4366-a321-b0188881592d",2025-10-03,"RAZAO DA ESCOLHA.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"fa72675b-4684-414a-af44-88cf556c4336",2025-10-03,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"fa432024-b0cf-4f45-aa6e-fa3e41159c6f",2025-10-03,"JUSTIFICATIVA DE PREÇO.pdf"," ","JUSTIFICATIVA E PREÇO"
"70c0e42a-4599-4cba-b334-cacae0ba44b8",2025-10-03,"COMPROVANTE DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"38fe9251-e415-4db9-8d0f-b001ea89383a",2025-10-03,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"521f48fd-9c26-4c9d-a463-ad1ecdba2466",2025-10-03,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
