arquivo,data,descricao,numero,tipo
"0e58855d-3953-4ed8-909b-4b0e20deacbf",2025-11-11,"1_-_SOLICITACAO_assinado.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"fa67ad7b-02a0-4f6e-9403-556357b4b90d",2025-11-11,"3_-_TERMO_DE_REFERENCIA_-_MEMORIAL_DESCRITIVO_Caminhoes_%281%29_assinado.pdf"," ","TERMO DE REFERENCIA"
"e02bd1e6-053a-41e3-b279-b7c0ed1d6df0",2025-11-11,"6_-_PLANILHA_ORCAMENTARIA_assinado (1).pdf"," ","ORÇAMENTO ESTIMADO"
"b3a3cec8-4c90-44b8-96ad-ff9aaa6d3694",2025-11-12,RAZAO.pdf," ","RAZAO DE ESCOLHA DO CONTRATADO"
"25feaf60-d801-43e7-86b0-379d222998ee",2026-03-02,"Escolha_de_Preco_assinado.pdf"," ","JUSTIFICATIVA E PREÇO"
"103f577d-2ea3-4805-a3de-405b2db78b53",2025-11-12,"Prefeitura_Municipal_de_Criciuma_.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"6e653963-1620-4370-bbef-37997767098d",2025-11-12,"Termo_de_Homologacao_e_Adjudicacao.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"c4c7f5e1-7496-4794-a251-2edad5ec8090",2025-11-12,DESPACHO_30fcc.pdf," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"a3d7548b-41c2-4320-912e-de14c0889013",2025-11-13,"DOCUMENTOS_HABILITACAO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"51a60a6e-1070-4447-8375-a3bf62c18c47",2026-03-02,"Previas_consulta_e aceitacao.pdf"," ",OUTROS
"937d289e-d83a-44c8-a5f1-334d8d08dc15",2026-03-02,"Demonstração de compatibilidade de valores.pdf"," ",OUTROS
"d019e696-12e8-4696-915b-608ae43210e8",2026-03-02,"Justificativa de vantagem da adesão.pdf"," ",OUTROS
"ccc1c6fb-b4dd-4ef4-b429-16fa76fc82f8",2026-03-02,"93_Eletrônico Edital 0093_2023_e-PAL 0062 - RP - Gestão Manutenção Frota Veículos_14.133.pdf"," ",EDITAL
"91e42ab8-36a2-47ea-9c59-25b494492def",2026-03-02,"2_-_ETP_-_ESTUDO_TECNICO_PRELIMINAR_assinado (1) (5).pdf"," ","ESTUDO TECNICO PRELININAR"
