arquivo,data,descricao,numero,tipo
"4cadb067-53f5-4f38-a59e-50e5de4eb3f3",2025-11-06,"Dispensa Eletrônica 165.PMC.2025 - monitoramento on-line geração energia.pdf"," ",EDITAL
"306e3ddd-d5b7-4f41-90ad-d2e315171f61",2025-11-21,"FORMALIZACAO_DE_DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"8233810e-e9e9-4838-b80c-e074fd74412c",2025-11-21,TERMO_DE_REFERENCIA.pdf," ","TERMO DE REFERENCIA"
"e477d1ed-da61-41d3-a131-8bfdc75eab1f",2025-11-21,ETP.pdf," ","JUSTIFICATIVA DE DISPENSA"
"ea50bc9f-0d83-4bb9-9250-22352c093cef",2025-11-24,"Proposta_Comercial_-_VOLTS_ENGENHARIA_(1)_(1)_assinado.pdf"," ","JUSTIFICATIVA E PREÇO"
"32460362-89fb-4eef-b7c6-b4669073b358",2025-11-24,"7_-_ORCAMENTO_DE_CONTRATACAO_1.1-1 (1).pdf"," ","ORÇAMENTO ESTIMADO"
"b9bc6cc2-e3f2-4505-800e-b87c1fa578d5",2025-11-24,"habilitacao_assinado-1.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"7bd8775f-cf35-43fd-aee0-fe9b09bb8f2b",2025-11-24,"Prefeitura_Municipal_de_Criciuma_assinado (6).pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"46fe1d4f-de5a-46ff-9bd5-b679d1a2af40",2025-11-24,"Termo_de_Homologacao_e_Adjudicacao_(unificado)_(1)_(6)_assinado.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"7f1697cd-4b18-4a9a-aad1-23249d712aa9",2025-11-24,"razao_da_escolha-1_assinado.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
