descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Adesivo 1 cor, brilho, auto colante, corte reto, com proteção UV. Aplicação por conta da contratada.",7156328,4,200,ATIVO,"METRO QUADRADO",8800,44
"Adesivo 2 cores, brilho, auto colante, corte reto, com proteção UV. Aplicação por conta da contratada.",7156329,5,220,ATIVO,"METRO QUADRADO",9680,44
"Adesivo 4 cores, brilho, auto colante, corte eletrônico, com proteção UV. Aplicação por conta da contratada.",7156330,6,220,ATIVO,"METRO QUADRADO",11220,51
"Adesivo de carro 30X15, 4 cores. Aplicação por conta da contratada.",7156331,7,540,ATIVO,UNIDADE,2106,3.9
"Adesivo educação do condutor  Tamanho: 9,5x7cm, adesivo vinil com recorte eletrônico .verniz proteção",7156332,8,600,ATIVO,UNIDADE,168,0.28
"Adesivos  10x15cm Tamanho 10x15cm, em adesivo vinil, impressão colorida.  Corte eletrônico especial",7156333,9,2720,ATIVO,UNIDADE,979.2,0.36
"Adesivos 20x25cm Tamanho 20x25cm, em adesivo vinil, impressão colorida. Corte eletrônico.",7156334,10,2950,ATIVO,UNIDADE,3009,1.02
"Adesivos 30x45cm Tamanho 30x45cm, em adesivo vinil, impressão colorida.  Corte eletrônico especial",7156335,11,2720,ATIVO,UNIDADE,8268.8,3.04
"Banner em lona com alta qualidade de impressão e acabamento gráfico. Mídia espessa de alta gramatura com 440gm2 e 4 cores de impressão na frente. Acabamento com canaletas e cordão suspenso.  Tamanho 90 x 120 cm.",7156336,22,390,ATIVO,UNIDADE,10140,26
"Banner  Tamanho 0,50 cm x 1,00 m Tamanho 0,50 cm x 1,00 m  em lona 440g  acabamento em madeira e cordão. Ilustrações com desenhos e fotos coloridas fornecidos pela contratante.",7156337,24,470,ATIVO,UNIDADE,6815,14.5
"Faixa 60x60cm Impressão em lona 440g, 4x0 cores, 60x60cm.solda nas laterais. Criação e diagramação por conta da empresa vencedora",7156338,87,240,ATIVO,UNIDADE,3840,16
"Impressão digital colorida 4 cores em vínil auto colante, com recorte automatizado e aplicação de verniz com proteção UV,  Aplicação por conta da contratada.",7156339,119,140,ATIVO,"METRO QUADRADO",6160,44
"Placa - adesivo 35,5x21cm, adesivo brilho  adesivo transparente para proteção,  Impressão digital alta resolução durável a exposição externa vigilância sanitária, 2 furos, um cada canto.",7156340,151,320,ATIVO,UNIDADE,2112,6.6
"Placa Adesiva 20x10 cm, 4 cores em adesivo vinil  adesivo transparente. Refile corte eletrônico em PS 2 mm. Impressão digital alta resolução durável a exposição externa dengue",7156341,152,320,ATIVO,UNIDADE,832,2.6
"Placa adesivada em os 2mm, 40x30cm, impressão colorida com proteção com adesivo transparente madeira bardela tratada 1m, aplicação no local.",7156342,153,270,ATIVO,UNIDADE,2970,11
"PLACA DE PORTA 50X10cm, em acrílico 3mm, adesivo vinil  adesivo de proteção.",7156343,155,295,ATIVO,UNIDADE,3540,12
