descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"VW/NEOBUS THUNDER FR 2022",7938995,86,3,ATIVO,UNIDADE,11746.98,21.1
"VW/NEOBUS MINI TR ESCOLAR 2020",7938996,87,3,ATIVO,UNIDADE,11746.98,21.1
