arquivo,data,descricao,numero,tipo
"148a9faf-101b-4481-89c2-33f888c302e9",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"64b7c98c-3d1c-47f8-ac07-a755ca871868",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"eb5b05a4-3a19-457e-8f9c-643f187ad3fe",2025-10-03,"JUSTIFICATIVA DE INEXIGIBILIDADE.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"5a0de576-0391-4712-839c-a20474145599",2025-10-03,"ESTUDO TÉCNICO PRELIMINAR.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"3b0782d4-300c-49ca-8df3-98be80aec5d9",2025-10-03,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"ac579bad-b297-4fc0-8f6e-a4290d5a7c7e",2025-10-03,"JUSTIFICATIVA DO PREÇO.pdf"," ","JUSTIFICATIVA E PREÇO"
"2b90762a-903e-453f-948f-59408cb3aca3",2025-10-03,"COMPROVANTE DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"a99f8e71-910c-4db6-a775-73198d29dafb",2025-10-03,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"94a59628-4450-4a6b-8701-26f25446afeb",2025-10-03,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"54ee912b-e374-4204-b53f-8a58d9c7b346",2025-10-03,"PARECER JURIDICO.pdf"," ","PARECER JURIDICO"
"30f05f41-60c0-4b6b-9477-d6fad43c97db",2025-10-03,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
