arquivo,data,descricao,numero,tipo
"8c5d82d6-336f-4b4b-8458-70ea077dcf92",2025-10-03,"FORMALIZACAO DA DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"d2016ee5-2dad-40b1-8a06-c26db395cd1d",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"fb89ef36-78c1-42bb-8912-01cc8f31d08e",2025-10-03,ORCAMENTO.pdf," ","ORÇAMENTO ESTIMADO"
"9146fe48-f6e9-4d8b-a552-510138054c0f",2025-05-12,"PRE_054.PMC.2025_-_RP_generos_alimenticios_FNDE-1_assinado.pdf"," ",EDITAL
"c455eb3b-8dbc-42ac-8a00-b7a7987e5791",2025-10-02,"IMPUGNAÇÃO NUTRIÇÃO E SAÚDE.pdf"," ",RECURSO
"85cfe24a-9058-4c29-89cd-572c52abf336",2025-10-02,"JULGAMENTO DE RECURSOS - NOVA VIDA X NOSSA ROÇA 106.pdf"," ",RECURSO
"8d2b65fa-9ea5-4b9c-9082-4bababeec21d",2025-10-02,"CONTRARRAZÃO NOSSA ROÇA X NOVA VIDA 106.pdf"," ",RECURSO
"766bbf09-3d77-4261-9500-af5f2129638e",2025-10-02,"RECURSO NOVA VIDA 106.pdf"," ",RECURSO
"9266e57e-66bf-492c-b230-5b311b45081d",2025-10-02,"RESPOSTA IMPUGNAÇÃO NUTRIÇÃO E SAÚDE.pdf"," ",RECURSO
"08095d32-0900-4da5-8f10-c06807f1c662",2025-10-03,"Ata Homologacao 54.pdf"," ",HOMOLOGAÇÃO
"3cc79b03-1848-46e5-a8bc-84afa265bc43",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"3fafb6a1-b100-45b3-83f1-25727d3a3725",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"ac57862a-e6b4-48f8-b265-7fb7e1cd5a88",2025-10-03,"PARECER JURIDICO - PRE 054.PMC.2025 - RP generos alimenticios FNDE.pdf"," ","PARECER JURIDICO"
