descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Fórmula alimentar para lactentes menores de um ano de idade com intolerância à lactose Latas de 400g ou 450g com Colher-medida",7326519,1,120,ATIVO,LATA,4800,40
"Nutrison Energy Multi Fiber 1,5kcal TP 1000 mL",7326520,2,450,ATIVO,FRASCO,17100,38
"Fórmula infantil para lactentes e de segmento para lactentes e crianças de primeira infância, hipercalórica, destinada a necessidades dietoterápicas específicas com 1 kcal/ml.",7326521,3,250,ATIVO,LATA,32500,130
"Dieta semi-elementar e hipoalergênica, à base de 100% proteína extensamente hidrolisada de soro de leite. Lata 400g com colher medida",7326522,5,1600,ATIVO,LATA,176000,110
"Fórmula elementar à base de 100% de aminoácidos livres, para crianças de 1 a 10 anos. Lata de 400g",7326523,7,500,ATIVO,LATA,90405,180.81
"Fórmula infantil de seguimento, a base de proteínas isolada de soja, isento de lactose, para o segundo semestre de vida. Lata 800g com colher medida",7326524,9,180,ATIVO,LATA,10800,60
"Fórmula infantil  composta por 100% de aminoácidos livres e sintéticos e não alergênicos, para lactentes e de seguimento para lactentes (desde o nascimento) e/ ou crianças de primeira infância.",7326525,11,1600,ATIVO,LATA,256000,160
"Fórmula infantil para recém-nascidos pré-termo e/ou de alto risco em pó. Com adição de DHA e ARA, vitaminas e minerais. Latas de 400g ou 450g com colher medida",7326526,12,60,ATIVO,LATA,2283.6,38.06
"Formula para lactentes que apresentem regurgitação e/ou refluxo gastroesofágico. Lata 800 gr com colher medida",7326527,15,90,ATIVO,LATA,4797,53.3
"Fórmula com proteína láctea extensamente hidrolisada para lactentes e de seguimento para lactentes e crianças de primeira infância. Latas de 400g ou 450g com Colher-medida",7326528,16,900,ATIVO,LATA,85500,95
"Suplemento alimentar infantil, hipercalórico, desenvolvido para crianças até 10 anos. SEM SABOR. Lata 400g com colher-medida",7326529,17,600,ATIVO,LATA,37200,62
