descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Cadeira Diretor giratória",0,4,PERDEU," ",2344,586
"CADEIRA BANQUETA",0,3,PERDEU," ",690,230
"CADEIRA DIRETOR TELA NR 17",0,10,PERDEU," ",8990,899
"CADEIRA FIXA PÉ S TELA",0,5,PERDEU," ",2595,519
"CADEIRA EXECUTIVA BACKSYSTEM -TECIDO PRETO.",0,5,PERDEU," ",3345,669
"MESA EM L PÉ PAINEL -25MM; -1,50X70X1,70; -COR ARGILA",0,4,VENCEU," ",3161.6,790.4
"MESA RETA PÉ PAINEL -25M; -1,50X70X74;                      -COR ARGIL",0,6,VENCEU," ",3338.4,556.4
"MESA RETA PÉ PAINEL -25M; -1,20X60X74; -COR ARGILA.",0,1,VENCEU," ",376,376
"GAVETEIRO VOLANTE 02 GAVETAS + 1 PS -30MM; -45,6X40,5X67; -ARGILA.",0,8,VENCEU," ",4095.2,511.9
"MESA REUNIÃO CIRCULAR -25MM; -1,10 DIÂMETRO; -COR ARGILA.",0,1,VENCEU," ",557.8,557.8
"ARMÁRIO EXTRA ALTO -25MM; -2,10X45X0,80; -COR ARGILA.",0,2,VENCEU," ",2535,1267.5
"MESA RETA PÉ PAINEL -25M; -1,20X60X74; COR NEUTRA",0,1,VENCEU," ",376,376
