arquivo,data,descricao,numero,tipo
"fd25efbf-b0c4-403d-a80e-b51e77683dfc",2025-03-07,"CPE 009.FMS.2025  - construção ubs bairro são luiz.pdf"," ",EDITAL
"b3ba93f2-4ba5-4144-9404-3dd6f5ea955c",2025-10-06,"RELATORIO TECNICO 008.pdf"," ",ANEXOS
"b66e8d56-ab08-4289-968e-79628479ca61",2025-10-06,"Ata Sessao Final 009.pdf"," ",ATAS
"66ee65b5-4546-4b3e-a92b-3e7cdcb02e18",2025-10-06,"Ata AdjudicacaO 009.pdf"," ",ATAS
"8a59513c-b2c3-4607-829e-6220015fdf61",2025-10-06,"Ata Homologacao 009.pdf"," ",HOMOLOGAÇÃO
"2f5208c9-a57a-45cd-92c0-637fe9d46072",2025-10-06,"Relatorio de Recursos BLL 009.pdf"," ",RECURSO
"23d6b0ca-c1a5-46a4-961f-abb17e7ec9ab",2025-10-02,"Relatório Recursos..pdf"," ",RECURSO
"dc966a0d-9c68-4279-b9c1-96b3de75a1ae",2025-10-02,"RECURSO Construcity.pdf"," ",RECURSO
"74f47ff7-7ec7-48b9-86f3-aac285ac14b2",2025-10-03,"PARECER JURIDICO - CPE 009.FMS.2025  - construção ubs bairro são luiz.pdf"," ","PARECER JURIDICO"
"d9071cf8-d399-468b-b197-80d91e089fb0",2025-10-06,"Estudo Tecnico Preliminar 009.pdf"," ","ESTUDO TECNICO PRELININAR"
"08d1e4cd-f699-480f-ae1d-77bd45ff2b50",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
