arquivo,data,descricao,numero,tipo
"a8047202-b5d0-4720-ae65-ea98ab3ed204",2025-04-11,"CPE 014.FMS.2025  - construção CAPS PORTE III.pdf"," ",EDITAL
"3bd728e4-f99e-4174-8301-98b1e471515b",2025-10-06,"ART 014.pdf"," ",ART
"55939f62-5087-4af0-8550-a3fe08cc471a",2025-10-06,"FORMALIZAÇÃO DE DEMANDA  014.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"077d4dc3-31f3-42dc-9178-42a7b05e6ad9",2025-10-06,"PROJETO BASICO 014.pdf"," ","PROJETO BASICO"
"e5f79ab6-6433-4ecb-a3da-60ef30e9d6fb",2025-10-06,"Ata Sessao Final 014.pdf"," ",ATAS
"7958e7ab-7a90-41c4-b35c-f80e7bd52daf",2025-10-06,"Ata Adjudicacao 014.pdf"," ",ATAS
"6c826433-84df-40d3-9db1-95f760a58f05",2025-10-06,"Ata Homologacao 14.pdf"," ",HOMOLOGAÇÃO
"9b62b47e-cd16-4430-9d00-198d968c0113",2025-10-02,"MEMORIAL_DESCRITIVO_CAPS_III_assinado_assinado.pdf"," ",ANEXOS
"03d2a833-75f0-42c2-aca3-1d70c11790d2",2025-10-02,"ETP_-_CAPS_III_OBRA_2_assinado.pdf"," ",ANEXOS
"8a0156e8-09b4-4a1b-ae12-53b1152707dd",2025-10-03,"PARECER JURIDICO - CPE 014.FMS.2025  - construção CAPS PORTE III.pdf"," ","PARECER JURIDICO"
"b89eb38c-3ff7-4097-843c-f6a090bf0077",2025-10-06,"ETP 014.pdf"," ","ESTUDO TECNICO PRELININAR"
