arquivo,data,descricao,numero,tipo
"cd10069f-3bac-4c9e-84c9-b50d4e155975",2025-10-03,"FORMALIZACAO DE DEMANDA 10.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"c72a8b3b-f531-404d-8628-59d4068a2594",2025-10-03,"TERMO DE REFERENCIA REVISAO 10.pdf"," ","TERMO DE REFERENCIA"
"56b6eef8-ddaa-48d3-a89a-01b6838ad07a",2025-10-03,"COMPROVAÇÃO DE HABILITAÇÃO 10.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"5110e381-9900-4dd2-aab5-0538764a2442",2025-07-07,"Carta_Proposta_-_Raca_Negra_-_04.11.25_%281%29_%281%29_assinado.pdf"," ","JUSTIFICATIVA E PREÇO"
"73558afa-adb2-4498-a4ba-adae7a40e8f7",2025-10-03,"ETP ESTUDO TECNICO PRELIMINAR 10.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"33e7663d-34f9-4aa2-aced-b8caa3970538",2025-10-03,"PLANILHA ORCAMENTARIA 10 (2).pdf"," ","ORÇAMENTO ESTIMADO"
"2fd983eb-7c5c-4358-8ce3-2e0bd4e2bd2f",2025-10-03,"ETP ESTUDO TECNICO PRELIMINAR 10 (3).pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"1224814c-03fb-40f8-b785-557d571990f2",2025-10-03,"Autorização da Autoridade Competente 10.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"600d9765-d8f1-43ce-a285-221043cf6529",2025-10-03,"PUBLICAÇÃO 10.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"3957384b-af9a-46c0-a090-0731b864ab5a",2025-10-03,"PARECER JURIDICO - IL 010.FCC.2025 - Contratação raça negra - centenário emancipação.pdf"," ","PARECER JURIDICO"
