arquivo,data,descricao,numero,tipo
"01f2e573-0344-4a86-bceb-cff03f85e709",2025-10-03,"FORMALIZACAO DE DEMANDA 5.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"9418b185-9556-4b64-9240-019fad5141e7",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"b0857034-28af-4b45-abc0-88aa5385df47",2025-10-03,"QUALIFICACAO TECNICA 5.pdf"," ","COMPROVANTE DE HABILITAÇÃO"
"95e15589-4d52-48b6-8fee-f54e302d95a3",2025-10-03,"PLANILHA ORCAMENTARIA 5.pdf"," ","JUSTIFICATIVA E PREÇO"
"c1d0e2df-af88-4006-92a4-0b3c2d92e50a",2025-10-03,"ETP ESTUDO TECNICO PRELIMINAR 5.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"a2c345b5-4b1d-45fb-bef2-5b129c251bab",2025-10-03,"Orçamento 5.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"02e247d1-0891-4d2a-827b-657590d7704e",2025-10-03,"Termo de Homologacao e Adjudicacao 5.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"db47d9e9-159b-4c8b-a458-356e7df2ef5d",2025-10-03,"PUBLICAÇÃO 5.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"2f7fde25-466a-45b6-82c1-fd56cbaf5152",2025-10-03,"PARECER JURIDICO - IL 005.FCC.25 - TOMBO DA POLENTA - AMICI.pdf"," ","PARECER JURIDICO"
"d9fa1770-536d-410b-8c30-55cb7c5baee9",2025-10-03,"Termo de Homologação e Adjudicação (unificado) 5.pdf"," ",HOMOLOGAÇÃO
