arquivo,data,descricao,numero,tipo
"83946de5-c7ee-4f8e-a93c-f3292fb2a0d9",2025-01-17,"001.FMS.2025 - RP órteses e próteses.pdf"," ",EDITAL
"c63a0353-4535-4770-823f-4493e4a3aa90",2025-10-06,"Estudo Tecnico Preliminar 001.pdf"," ","ESTUDO TECNICO PRELININAR"
"0cce50ac-21cb-4ced-93c2-d367cd520c1e",2025-10-06,"termo de referencia 001.pdf"," ","TERMO DE REFERENCIA"
"c40be030-0aa6-49a8-8c49-96e01df7963d",2025-10-06,"formalizacao de demanda 001.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"e5bb871a-71eb-4639-b04e-d03f9c39b3cd",2025-10-02,IMPUGNAÇÃO.pdf," ",IMPUGNAÇÃO
"5b2e7b3b-81fb-487c-b5f4-c1bc147dd58c",2025-10-02,"RESPOSTA A IMPUGNAÇÃO.pdf"," ",IMPUGNAÇÃO
"359fea20-6146-4306-b759-48e47d5c2e8d",2025-10-03,"PARECER JURIDICO - PRE 001.FMS.2025 - RP órteses e próteses.pdf"," ","PARECER JURIDICO"
"238d7000-f1fe-4b68-a68b-1dc2d948d612",2025-10-06,"Termo de Homologação e Adjudicação 001.pdf"," ",HOMOLOGAÇÃO
"977a6ca1-94f5-4462-b6e9-e81235025abb",2025-10-06,"AtaSessaoFinal 001.pdf"," ",ATAS
"4bfec724-2b51-4713-8427-38e5a30362d3",2025-10-06,"AtaAdjudicacao 001.pdf"," ",ATAS
