ano,data,dataVencimento,itens,numero,ocorrencias
2025,2025-05-26,2026-05-26,"itens_fa9fb891-c083-47ae-ad4b-3bd8375dd627.csv",56,"ocorrencias_57d55c27-b97c-4e39-9147-77c2772dfc31.csv"
2025,2025-05-26,2026-05-26,"itens_4673e208-dc6b-4ff4-a11d-8d6198688688.csv",57,"ocorrencias_b013e356-12d5-4176-99ca-94e4664924a5.csv"
2025,2025-05-26,2026-05-26,"itens_5c736580-7ebc-45a8-8589-553e6f74d9c4.csv",58,"ocorrencias_3ecd9ffd-cf14-488c-a568-8c3e746e9380.csv"
2025,2025-05-26,2026-05-26,"itens_0aee589e-ad16-440b-b224-b271981dd5e5.csv",59,"ocorrencias_bf857da4-a9ad-4ace-9e5c-363e3dc59c5b.csv"
2025,2025-05-26,2026-05-26,"itens_9c0dfc65-d65d-408c-b36d-aedf399cd148.csv",60,"ocorrencias_88133ebe-d7c7-4f4c-b084-9af932f291cb.csv"
