descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Bloco de concreto do tipo lajota sextavada 0,30 x 0,30 x 0,8",18844178,20000,PERDEU,M2,1100000,55
"Bloco de concreto estrutural, dimensões 14 x 19 x 39 cm, Fck",18844180,15000,PERDEU,UND,66000,4.4
"Bloco de concreto modelo briquete, com 28 x 18,5 x 8 cm",18844181,5000,PERDEU,M2,277500,55.5
"Bloco de concreto modelo paver/tijolinho, com 20 x 10 x 6 cm",18844183,6000,PERDEU,M2,264000,44
"Bloco de concreto modelo unistein/16 faces/onda, com 22 x 11 x 8 cm",18844184,3000,INABILITADO,M2,156900,52.3
"Meio-fio de concreto pré-moldado, dimensões: 100x12x10x30 cm",18844189,15000,PERDEU,m,450000,30
"Tampas de boca de Lobo dimensões: 2x (90 x 45 x 8cm) - duas meia tampas.",18844191,2000,PERDEU,UND,594000,297
