arquivo,data,descricao,numero,tipo
"405a26ba-a41c-4479-b628-ad2833ec0f3f",2025-11-11,"1_-_SOLICITACAO_assinado.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"fef5aeb4-4621-41a0-a207-3d69703427f7",2025-11-11,"3_-_TERMO_DE_REFERENCIA_-_MEMORIAL_DESCRITIVO_Caminhoes_%281%29_assinado.pdf"," ","TERMO DE REFERENCIA"
"bc13321e-bef2-49be-b575-b4f89b2bfcc0",2025-11-11,"6_-_PLANILHA_ORCAMENTARIA_assinado (1).pdf"," ","ORÇAMENTO ESTIMADO"
"f2fc2e8f-96b7-4bd3-b488-8f09e8a73612",2025-11-12,RAZAO.pdf," ","RAZAO DE ESCOLHA DO CONTRATADO"
"c5869bb8-b5e0-48fb-9cb3-390a4047880c",2026-03-02,"Escolha_de_Preco_assinado.pdf"," ","JUSTIFICATIVA E PREÇO"
"5c92df71-a317-4ec2-9402-2dd62c55cbdf",2026-03-02,"Prefeitura_Municipal_de_Criciuma (1).pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"da10e0c5-a3f2-439c-a94d-ee2521e989b8",2026-03-02,"Termo_de_Homologacao_e_Adjudicacao.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"b008024f-ee89-4fdf-bffb-0039793808bd",2026-03-02,"Estado_de_Santa_Catarina_168..pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"0ac64074-d091-4a09-81b2-0935427969a4",2026-03-02,"DOCUMENTOS_HABILITACAO.pdf"," ","COMPROVANTE DE HABILITAÇÃO"
"77889329-333f-430d-8895-2ab2cf0459bb",2026-03-02,"93_Eletrônico Edital 0093_2023_e-PAL 0062 - RP - Gestão Manutenção Frota Veículos_14.133 (1).pdf"," ",EDITAL
"4a180937-be0b-412a-8973-f243794a5fec",2026-03-02,"2_-_ETP_-_ESTUDO_TECNICO_PRELIMINAR_assinado (1) (5).pdf"," ","ESTUDO TECNICO PRELININAR"
"025ce3a7-7d8a-44e2-907f-d2bd621a4c9a",2026-03-02,"Previas_consulta_e aceitacao.pdf"," ",OUTROS
"d274c00f-8595-440a-9255-3b8229ca2ffd",2026-03-02,"Demonstração de compatibilidade de valores.pdf"," ",OUTROS
"1dd0c020-8e14-4067-8df9-6b9ab5ca629c",2026-03-02,"Justificativa de vantagem da adesão.pdf"," ",OUTROS
