arquivo,data,descricao,numero,tipo
"b72499f9-9422-4eb3-8e74-7e736822e8db",2025-05-28,"Dispensa Eletrônica 070.PMC.2025 - Aquisição moveis gabinete e ouro negro.pdf"," ",EDITAL
"4aaf4f62-5ec9-4cf9-963f-8cb6269e7ffb",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"bd8d3042-cb07-4cdc-917b-48113f6fdc07",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"2771b4d0-4bb6-4f30-9c72-c162cec8263b",2025-10-03,"JUSTIFICATIVA DO PREÇO.pdf"," ","JUSTIFICATIVA E PREÇO"
"1cd47432-5623-47f5-b194-20969736bba7",2025-10-03,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"86c43fd0-66a2-460b-a983-e25b3334dcd9",2025-10-03,"RAZAO DA ESCOLHA.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"b68ff255-81eb-4e99-bd47-06d7ac40c326",2025-10-03,"COMPROVANTE DE HABILITAÇÃO.pdf"," ","COMPROVANTE DE HABILITAÇÃO"
"e89d5fa0-ff75-49f2-bb63-c5dba687426c",2025-10-03,PUBLICAÇÃO.pdf," ","COMPROVANTE DE PUBLICAÇÃO"
"3371f0ae-fa27-481f-9a35-fdb744784174",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"5f540afc-4069-4290-acd2-d57d517e95d4",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"60883ee5-13aa-4057-83b9-395561996051",2025-10-03,"Ata Homologacao 70.pdf"," ",HOMOLOGAÇÃO
"315c172d-172c-4564-8747-5548102b8967",2025-10-03,"PARECER JURIDICO - Dispensa Eletrônica 070.PMC.2025 - Aquisição moveis gabinete e ouro negro.pdf"," ","PARECER JURIDICO"
