arquivo,data,descricao,numero,tipo
"9b56c08c-2130-4eda-ab39-f0ca6bd85eaf",2025-12-17,"Dispensa Eletrônica 193.PMC.2025 - Supressão vegetação.pdf"," ",EDITAL
"e3d210b3-a7b8-425b-a607-bc04eee028d3",2026-01-09,"VencedoresProcessoFinal.pdf"," ",ATAS
"33f639fd-4488-43ac-a6c9-0bb0b677f0c4",2026-01-09,AtaAdjudicacao.pdf," ",ATAS
"aee72bed-6acf-4b81-8db7-6aee3760b6ab",2026-01-09,PropostasProcesso.pdf," ",ATAS
"a8fdc76b-ba6d-434d-99f7-b1d17cddd5c4",2026-01-09,AtaHomologacao.pdf," ",ATAS
"7dc18c9d-c4f4-48d4-8b76-725574d79944",2026-01-09,RelatLance_.pdf," ",ATAS
"1b0a1b64-c405-407a-bfd1-4d04005f0562",2026-01-09,AtaSessaoFinal.pdf," ",ATAS
"ca1ede6f-8cec-42e5-a95f-5fee67aaac32",2026-01-09,"Termo_de_Homologacao_e_Adjudicacao_%28unificado%29_%2846%29_assinado.pdf"," ",HOMOLOGAÇÃO
"10aa3e46-e8f0-4e5b-b121-e0a729c6fc86",2026-01-09,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","FORMALIZAÇÃO DE DEMANDA"
"c8e74eb2-273c-42af-8ec3-c22d2a622c8c",2026-01-09,"TR (1).pdf"," ","TERMO DE REFERENCIA"
"fffb1111-e0f4-4393-bd77-7d92e9a6d8a7",2026-01-09,"ORÇAMENTAÇÃO DA CONTRATAÇÃO.pdf"," ","ORÇAMENTO ESTIMADO"
"1b56d9d6-997d-432c-ba2f-d52a3c50470f",2026-01-09,"PLANILHA ORÇAMENTÁRIA.pdf"," ","ORÇAMENTO ESTIMADO"
"4b55f094-dcec-4405-b5f8-da8efd16a70d",2026-01-09,"ETP (6).pdf"," ",ETP
"ab3bcab1-10f7-444a-8bf4-a76ced56e71b",2026-01-09,"ANÁLISE DE RISCO.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"01c746ad-ebff-43c9-945b-c21f956c2170",2026-01-09,"Prefeitura_Municipal_de_Criciuma_assinado (10).pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"49582e58-489d-4b31-9d3d-d17add7f03cf",2026-01-09,"habilitacao_assinado (4).pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"f42367d0-98cf-43c8-95c2-712febaf0a55",2026-01-09,"VencedoresProcessoFinal_%281%29_assinado.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
