descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Computador administrativo"," ",258,DESCLASSIFICADO,UN,1541279.1,5973.95
"Computador Avançado"," ",17,DESCLASSIFICADO,UN,294042.71,17296.63
"KIT TECLADO E MOUSE"," ",183,DESCLASSIFICADO,UND,30932.49,169.03
Monitor.," ",59,PERDEU,UND,96351.72,1633.08
"NOBREAK 1500 VA"," ",79,PERDEU,UN,115787.93,1465.67
"Notebook Avançado"," ",6,DESCLASSIFICADO,UN,60114,10019
"NOTEBOOK BÁSICO"," ",28,DESCLASSIFICADO,UN,114482.76,4088.67
PROJETOR.," ",12,PERDEU,UND,60971.64,5080.97
"SWITCH 24 PORTAS"," ",51,DESCLASSIFICADO,UND,146348.58,2869.58
"SWITCH 48 PORTAS"," ",23,DESCLASSIFICADO,UNI,111243.64,4836.68
"TABLET BÁSICO"," ",53,DESCLASSIFICADO,UN,102694.39,1937.63
"TV 65"," ",33,DESCLASSIFICADO,UN,120823.56,3661.32
