descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Saponáceo cremoso.",7377631,4,2065,ATIVO,UNIDADE,31573.85,15.29
"Saponáceo cremoso.",7377632,5,6195,ATIVO,UNIDADE,94721.55,15.29
