arquivo,data,descricao,numero,tipo
"e0ef00ee-29bc-48a2-b87f-b5e3bc7b9ca9",2025-11-05,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"0705f50c-15c0-4d4f-a077-0a1a1eb71d65",2025-11-05,TERMO_DE_REFERENCIA.pdf," ","TERMO DE REFERENCIA"
"57f4db35-9638-42a8-9d42-23a7cfbd7d28",2025-11-05,ETP.pdf," ",ETP
"673eb4ba-d864-4627-a836-92b0869bbd8d",2025-11-05,"Termo_de_Homologacao_e_Adjudicacao_162.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"668d2e48-7fe4-4466-a7fb-41fc402a7903",2025-11-05,"PARECER_JURIDICO_EXISTENTE_- TEREZINHA.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"76c7b5be-d65e-4c1c-80b9-172508cb663f",2025-11-05,"PARECER_TECNICO_TEREZINHA.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"8683573d-6309-4311-9c13-d812ed6f0bfd",2025-11-05,DISTRIBUIDORA_OCEANO.pdf," ","COMPROVANTE DE HABILITAÇÃO"
"769f039c-237b-4cd6-85e3-af9064aafb77",2025-11-05,157_a_162_publicacao.pdf," ","COMPROVANTE DE PUBLICAÇÃO"
"c0e62c9f-a39c-48c9-b0c8-aa22f4f173d3",2025-11-05,ETP_JUST_DE_PRECO.pdf," ","JUSTIFICATIVA E PREÇO"
"c5fb5f84-47b1-4760-a013-8bc8e3c12915",2025-11-05,"TERMO_DE_REFERENCIA ORÇAMENTO.pdf"," ","ORÇAMENTO ESTIMADO"
