arquivo,data,descricao,numero,tipo
"0c4ccd0f-3878-4661-bfde-47cff0b619a4",2025-06-03,"CPE 055.PMC.2025  - ampliação unidade corpo bombeiros rio maina.pdf"," ",EDITAL
"e7dc2124-d102-49be-9bca-aba50253e1d2",2025-10-03,"Vencedores Processo Final.pdf"," ",ATAS
"b785f1dd-b80d-4aee-a165-93f6bb919bce",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"14c9cbc4-e5b6-47ab-93d4-015c108c12c8",2025-10-03,"Propostas Processo.pdf"," ",ATAS
"474b53ca-c57f-45d1-84ec-4a67e653f560",2025-10-03,"Ata Homologacao 55.pdf"," ",HOMOLOGAÇÃO
"4de9a210-3a2b-476f-9e4c-3c54ba7bc066",2025-10-02,"MEMORANDO 649.2025.INFRA.pdf"," ",MEMORANDOS
"d384f0b2-a12c-4ab6-9a48-2e3813493cea",2025-10-02,"Memorando Nº MEM-3577_2025 CPE 055.pdf"," ",MEMORANDOS
"b538f3e7-7d93-40b6-987d-3c9573bd8d68",2025-10-02,"Memorando Nº MEM-5514_2025.pdf"," ",MEMORANDOS
"2ec36432-0db4-4d67-bcf2-6275abae8f62",2025-10-02,"Memorando Nº MEM-5150_2025.pdf"," ",MEMORANDOS
"175873ec-5ded-4e65-aed4-ac17c358faef",2025-10-02,"PARECER ANÁLISE DE PREÇO.pdf"," ",PARECER
"c435b45f-4a5a-4591-8bc2-9b4dbe3fb75e",2025-10-02,"PARECER 50.2025.INFRA HABILITAÇAO.pdf"," ",PARECER
"291bba0b-15c7-42e3-9211-f1d5f5b98409",2025-10-02,ETP.pdf," ","ESTUDO TECNICO PRELININAR"
"48abd811-28d7-4ed8-88e8-0726b01c8539",2025-10-02,ORCAMENTO.pdf," ","ORÇAMENTO ESTIMADO"
"9e568db3-70a2-465c-9e97-26140b2bad4c",2025-10-02,MEMORIAL.pdf," ",MEMORIAL
"70045208-09fc-4f28-8f82-008a3a4b0fb4",2025-10-03,"PARECER JURIDICO - CPE 055.PMC.2025  - ampliação unidade corpo bombeiros rio maina.pdf"," ","PARECER JURIDICO"
