arquivo,data,descricao,numero,tipo
"8d2cc16d-4ee5-48a5-b098-6d08846fcb49",2025-05-26,"PRE 068.PMC.2025 - RP uniforme e materiais fanfarras.pdf"," ",EDITAL
"e77644aa-daad-4e9e-a294-1b565147e9b8",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"e873442f-68f3-4927-b9c3-417c8e4e4d2e",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"a6a106b6-6448-407f-af98-fb9292b365f0",2025-10-03,"ORÇAMETO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"a6d19d4a-ec79-44a6-9e94-6ad4d5a46725",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"bcf055ee-82bb-46ab-b9dc-7c7450abd89b",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"0c7fc9cf-1edf-4023-bd4c-40826b345e11",2025-10-03,"Ata Homologacao 68.pdf"," ",HOMOLOGAÇÃO
"ee7e45f9-2df5-4cd1-84f5-84e19c37840c",2025-10-02,"Contrarrazão vieira.pdf"," ",RECURSO
"a4c0cdee-7dbb-4614-82c3-e59d70cf4880",2025-10-02,"RECURSO E F LUCENA.pdf"," ",RECURSO
"dc8ffd85-6650-4bcc-bd18-4aed0df13345",2025-10-02,"JULGAMENTO DE RECURSOS EF LUCENA X VIEIRA.pdf"," ",RECURSO
"a07e6701-4b50-48f9-b695-89796334ef12",2025-10-03,"PARECER JURIDICO - PRE 068.PMC.2025 - RP uniforme e materiais fanfarras.pdf"," ","PARECER JURIDICO"
