arquivo,data,descricao,numero,tipo
"065b321d-ca54-4853-87bc-b8f08bde606e",2025-11-03,"CPE 154.PMC.2025 - revitalização do campo de futebol - bairro jardim angélica.pdf"," ",EDITAL
"88f7856c-6d04-4663-9f59-b8084ac380bf",2025-11-03,"Formalizacao_de_Demanda.pdf"," ","FORMALIZAÇÃO DE DEMANDA"
"5d4e60a6-b285-4be6-8db6-9475e193c083",2025-11-03,ETP.pdf," ",ETP
"89e1d8c1-f5b4-4d48-9185-f19a9b3c421a",2025-12-11,"VencedoresProcessoFina.pdf"," ","ata de sessão"
"2d3ce9cc-7ccc-470a-b126-a36cab1edb80",2025-12-11,AtaSessaoFinal.pdf," ","ata de sessão"
"3632663d-ff7d-4c04-a640-ecb21b8dde50",2025-12-11,AtaAdjudicacao.pdf," ","ata de sessão"
"4ff6ec4d-a056-415d-8989-c53cfde8f30f",2025-12-11,PropostasProcesso.pdf," ","ata de sessão"
"6eaf9c0e-516f-4500-998e-f363d11610df",2025-12-11,RelatLance.pdf," ","ata de sessão"
"aa1f2e01-edf5-4277-a6da-68f35b918ab6",2025-12-11,AtaHomologacao_.pdf," ","ata de sessão"
"682ced70-79ba-4080-bc13-622fb2c7172d",2025-12-11,"Termo de Homologação e Adjudicação (unificado).pdf"," ",HOMOLOGAÇÃO
