arquivo,data,descricao,numero,tipo
"7fec1fdb-b057-4691-8f15-9e37a4ed30ee",2025-10-09,"PRE 002.FUNSAB.2025 - RP disposição final residuos construção civil.pdf"," ",EDITAL
"24796373-3af9-464c-9ddc-ffa6fc1f6b81",2025-10-06,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"6d3a62a6-ed14-4098-9495-b63c17c2c43c",2025-10-06,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"bfe74c71-ef82-4643-8593-c93e049aa2f1",2025-10-06,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"41e83859-3c65-49c9-af8c-131bf67bef4b",2025-10-03,"PARECER JURIDICO - PRE 002.FUNSAB.2025 - RP disposição final residuos construção civil.pdf"," ","PARECER JURIDICO"
"4af6ff99-2053-4740-884c-02269f3275d3",2025-11-21,AtaSessaoFinal.pdf," ","ata de sessão"
"3b5e6085-5739-4adc-8dd9-c8aece9e6485",2025-11-21,AtaAdjudicacao.pdf," ","ata de sessão"
"b82d30bd-3262-4f8c-bc4e-bb6276c41054",2025-11-21,RelatLance.pdf," ","ata de sessão"
"4362d14f-0e95-445f-bfd9-2fdd0cdc689a",2025-11-21,"VencedoresProcessoFinal.pdf"," ","ata de sessão"
"dba01b5b-d8c2-430a-8347-522c9e278e8a",2025-11-21,PropostasProcesso.pdf," ","ata de sessão"
"b3f9addd-bdfd-4408-8fcb-944f1bacb48a",2025-11-21,"Termo de Homologação e Adjudicação (unificado).pdf"," ",HOMOLOGAÇÃO
