arquivo,data,descricao,numero,tipo
"5efd3d5b-465f-4ffe-bb69-a93f608285c3",2025-05-26,"PRE 056.PMC.2025 - RP materiais descartáveis.pdf"," ",EDITAL
"cd504057-3696-47c9-a69f-374396f69d17",2025-05-15,"ORÇAMENTO DICRIL.pdf"," ","ORÇAMENTO ESTIMADO"
"97e4e69f-0173-4713-8e06-e1a90ede9193",2025-10-03,"TERMO DE REFERÊNCIA.pdf"," ","TERMO DE REFERENCIA"
"a631d3c9-0e1f-481d-94c8-60b3d215b232",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"4e113878-8601-40f6-bdbb-34d9eda8e81d",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"0ed76f5c-e273-40aa-931a-ae6fd030f67b",2025-10-03,"Ata Homologacao 56.pdf"," ",HOMOLOGAÇÃO
"9ab9d749-833c-4d2c-b955-b9dae54078ef",2025-10-02,"Memorando Nº MEM-6414_2025.pdf"," ",RECURSO
"be32bcd4-8328-414c-a858-1d1bccd9268c",2025-10-02,"PARECER JURIDICO REC. EF.pdf"," ",RECURSO
"c75c0859-1ba3-4e1a-8d71-02988d23bb5e",2025-10-03,"PARECER JURIDICO - PRE 056.PMC.2025 - RP materiais descartáveis.pdf"," ","PARECER JURIDICO"
