arquivo,data,descricao,numero,tipo
"588fd159-b33a-41e0-9aa2-d34d11ea5090",2025-11-10,"PRE 166.PMC.2025 - RP uniformes escolares.pdf"," ",EDITAL
"59de9ae7-fe8a-41cb-81b1-f10b88c7d3ae",2025-11-10,ORCAMENTO.pdf," ","ORÇAMENTO ESTIMADO"
"f9cf57e3-b8f3-48f8-b207-77f17c0c70ac",2025-11-10,ETP.pdf," ",ETP
"447d9498-b0db-4fe8-b16b-d5f9c60c440f",2025-11-10,"FORMALIZACAO_DE_DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"545ea72c-ada2-4ff2-bda8-458eab7b46b0",2025-11-10,TERMO_DE_REFERENCIA.pdf," ","TERMO DE REFERENCIA"
"f60d0bd3-9d74-4481-b875-1d9a1f1993e8",2026-01-27,AtaAdjudicacao.pdf," ",ATAS
"478623e0-4fb3-4a16-af76-f1cd78c3b18e",2026-01-27,PropostasProcesso.pdf," ",ATAS
"22ef41d4-0422-4f84-bda7-8cb11cec91bb",2026-01-27,AtaSessaoFinal.pdf," ",ATAS
"ffbbec01-0124-4a15-8896-621da933decd",2026-01-27,RelatLance_.pdf," ",ATAS
"319ceb7b-15f0-47a0-8ce2-88def28430a3",2026-01-27,ClassificacaoFinal.pdf," ",ATAS
"fcf8c5a6-0285-425c-91fa-76907609dbd2",2026-01-27,AtaHomologacao.pdf," ",ATAS
"d88989f1-a671-4c02-8e3f-599c200e6369",2026-01-27,"ClassificacaoDadosPart.pdf"," ",ATAS
"a4c4371d-22af-4a02-98c5-a265951c8102",2026-01-27,"VencedoresProcessoFinal.pdf"," ",ATAS
"ba39b1d4-cd33-4009-aef8-c2fdb1ef1b2e",2026-01-27,"Termo de Homologação e Adjudicação (unificado) 166.pdf"," ",HOMOLOGAÇÃO
