descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"COPOS DESCARTAVEIS TRANSPARENTES PARA CAFE 50ML CONFECCIONADO DE POLIETIRENO",19664239,76,DESCLASSIFICADO,CX,11643.2,153.2
"COPOS TERMICOS 180 ML EPS POLIETIRENO (ISOPOR)",19664240,99,VENCEU,CX,18963.45,191.55
"COPOS DESCARTAVEIS TRANSPARENTES 180 ML PARA AGUA  CONFCCIONADO EM POLIPROOILENO",19695344,697,PERDEU,CX,86128.29,123.57
"COPOS DESCARTAVEIS TRANSPARENTES 180 ML PARA AGUA  CONFCCIONADO EM POLIPROOILENO",19664241,2093,PERDEU,CX,258632.01,123.57
"GUARDANAPO DE MESA EM PAPEL FOLHA SIMPLES  30X30",19664242,231,PERDEU,CX,35227.5,152.5
"Papel higiênico 300m.",19664243,395,PERDEU,FRD,26587.45,67.31
"PAPEL HIGIENICO 500M",19664244,432,DESCLASSIFICADO,FRD,55728,129
"Bobina de Papel Toalha",19664246,140,VENCEU,CX,16450,117.5
