ano,data,dataVencimento,itens,numero,ocorrencias
2025,2025-09-01,2026-09-01,"itens_2498ccc1-0b84-412d-9564-1963831cd0e2.csv",72," "
2025,2025-09-01,2026-09-01,"itens_e2894bec-ed47-407c-a8ac-6374576aea79.csv",74," "
2025,2025-09-01,2026-09-01,"itens_9aae39b3-0c9f-43dc-99bb-7b77d00225b4.csv",80," "
2025,2025-09-01,2026-09-01,"itens_f1422a00-857e-4777-b3f3-7f67c06b23be.csv",79," "
2025,2025-09-01,2026-09-01,"itens_cb3378bd-230f-4359-a669-945bbc411f16.csv",78," "
2025,2025-09-01,2026-09-01,"itens_1dfb2b51-b8a7-4eba-9920-df2b8c123de9.csv",77," "
2025,2025-09-01,2026-09-01,"itens_101c3e9c-4c57-4789-a9cf-f1abac57685a.csv",76," "
2025,2025-09-01,2026-09-01,"itens_35d5308e-a00b-4e50-97cc-2319685a5ccc.csv",75," "
2025,2025-09-01,2026-09-01,"itens_02d8a243-9461-4f97-9424-f169eab864db.csv",73," "
2025,2025-09-01,2026-09-01,"itens_225c65cb-09d7-4bee-8a58-a44d17b4f96c.csv",71," "
2025,2025-09-01,2026-09-01,"itens_72cc4b79-7fe6-4c7b-a0ec-cd02935816c5.csv",70," "
2025,2025-09-01,2026-09-01,"itens_f44312e0-984c-492d-bac0-eb554ac68b49.csv",69," "
2025,2025-09-01,2026-09-01,"itens_1f9d4f57-de07-437b-b22d-72dca7abbe04.csv",68," "
2025,2025-09-01,2026-09-01,"itens_cc514b33-b53e-403a-b4ca-0812b9c82773.csv",67," "
2025,2025-09-01,2026-09-01,"itens_fe7b3476-815a-4906-a6e6-6f4b35dc972d.csv",66," "
