arquivo,data,descricao,numero,tipo
"d7126752-a5d5-49fc-813c-a834105003ed",2025-06-27,"Dispensa Eletrônica 013.FMAS.2025 - ar condicionados central de serviços funerários.pdf"," ",EDITAL
"ed64c798-9407-41d5-af6f-f2252000def8",2025-10-06,"FORMALIZAÇÃO DE DEMANDA 13.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"86d2fbbb-472a-4a73-b7b6-7fe85eaafbae",2025-10-06,"TERMO DE REFERENCIA 13.pdf"," ","TERMO DE REFERENCIA"
"8bcf8d04-2f02-4d9a-9dce-9ab78b226be1",2025-10-06,"RAZAO DA ESCOLHA 13.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"8a536d4b-ae86-41d3-b8ad-69702dfa0996",2025-10-06,"ORÇAMETO ESTIMADO 13.pdf"," ","ORÇAMENTO ESTIMADO"
"50172ce6-646d-4c29-94ac-060ba612339b",2025-10-06,"JUSTIFICATIVA DE PREÇO 13.pdf"," ","JUSTIFICATIVA E PREÇO"
"8555c5d4-b6af-4473-8733-6b251796c29f",2025-10-06,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE 13.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"e626c406-ee69-49f2-80c4-193603fe5ef7",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO 13.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"6a7eb45f-2c4d-4823-813c-3dd42c87681b",2025-10-06,"COMPROVANTE DE HABILITAÇÃO 13.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"cb5d6eaa-35f9-45b3-88f2-888f7ab59cf6",2025-10-06,"JUSTIFICATIVA DE DISPENSA 13.pdf"," ","JUSTIFICATIVA DE DISPENSA"
"b8a42071-9391-400c-bc30-471b51101a88",2025-10-06,"Ata Adjudicacao 13.pdf"," ",ATAS
"6b2afa43-45ee-404c-98a4-01c38dacf5ac",2025-10-06,"Ata Sessao Final 13.pdf"," ",ATAS
"5dcfaee0-7275-4c42-9c3d-718c54e1ef74",2025-10-03,"PARECER JURIDICO - Dispensa Eletrônica 013.FMAS.2025 - ar condicionados central de serviços funerários.pdf"," ","PARECER JURIDICO"
