arquivo,data,descricao,numero,tipo
"c33befde-dba0-46eb-a157-947122395928",2025-03-12,"ChPEletr 007.FMAS.2025 - Generos Alimentícios CRAS, CREAS, CENTRO POP.pdf"," ",EDITAL
"69831264-acc0-4070-a34f-bbde7ba6bdde",2025-10-06,"Formalização da Demanda 7.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"90eb080d-bc0b-45fe-9627-1a3a12e2e16a",2025-10-06,"COMPROVAÇÃO DE HABILITAÇÃO 7.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"3cf46f96-1652-4782-9536-ab0937f9e384",2025-04-09,"6 - Termo de Referencia nº 001.2025 - Gêneros Alim. Agricultura Familiar - Assinado G.pdf"," ","TERMO DE REFERENCIA"
"f2bd6365-2731-4bc3-8fba-9e3b9afef38f",2025-10-06,"COMPROVANTE DE PUBLICAÇÃO 007 (2).pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"146ae779-92a0-4e67-bc39-0ab55ba65bc6",2025-10-06,"JUSTIFICATIVA DO PREÇO.pdf"," ","JUSTIFICATIVA DO PREÇO"
"5c3f7b20-e596-435b-9ca2-d23b3b63f90c",2025-10-06,"JUSTIFICATIVA DE INEXIGIBILIDADE 7.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"4184388b-a1d2-4277-9763-15a3e27e9c3f",2025-10-06,"RAZÃO DE ESCOLHA DO CONTRATADO.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"b08be54c-fc30-45da-a2a9-198db9e02fe2",2025-10-06,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE 7.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"5ce65e8c-b8cf-4c69-8ce1-dd961dbbc7a0",2025-10-03,"PARECER JURIDICO - ChPEletr 007.FMAS.2025 - Generos Alimentícios CRAS, CREAS, CENTRO POP.pdf"," ","PARECER JURIDICO"
