descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Aparelho de ultrassom odontológico",20491405,10,INABILITADO,UN,45000,4500
"Autoclave 21 litros",20491406,20,INABILITADO,UN,140000,7000
"AUTOCLAVE 54 LITROS",20491407,3,PERDEU,UNID,66000,22000
"BOMBA VÁCUO",20491408,10,INABILITADO,UN,35000,3500
"COMPRESSOR ODONTOLÓGICO EM FERRO FUNDIDO.",20491409,10,INABILITADO,UND,53000,5300
"CUBA ULTRASSONICA 2,6 A 3 LITROS",20491411,5,INABILITADO,UN,5500,1100
"CUBA ULTRASSONICA 6 A 9 LITROS",20491412,1,PERDEU,UN,3620,3620
"DESTILADORA DE ÁGUA",20491413,1,PERDEU,UND,1400,1400
"Fotopolimerizador sem fio",20491414,10,INABILITADO,UN,17000,1700
"Peça Reta odontológica",20491415,5,DESCLASSIFICADO,UND,3500,700
"Localizador apical eletrônico",20491417,1,PERDEU,UN,2200,2200
"Seladora térmica digital",20491425,5,INABILITADO,UNI,4750,950
