descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Carrinho plataforma com aro/pneu, capacidade de carga de no mínimo 600kg, plataforma em madeira, dimensões 1,50 x 0,75, com alavanca fronta para transporte manual.",7754986,1,4,ATIVO,UNIDADE,5556,1389
"BATERIA PARA ESMERILHADEIRA ANGULAR 900W 12000 RPM",7754987,4,2,ATIVO,UNIDADE,798,399
"FURADEIRA DE IMPACTOPARA USO PROFISSIONAL750W 220V",7754988,5,5,ATIVO,UNIDADE,925,185
"PARAFUSADEIRA/FURADEIRA  DE IMPACTO A BATERIA 12V COM BATERIA E CARREGADOR",7754989,6,2,ATIVO,UNIDADE,316,158
"BATERIA PARA FURADEIRA12V",7754990,7,2,ATIVO,UNIDADE,111.8,55.9
"Lixadeira orbital para uso profissional de no mínimo 250w, com coletor de pó e 1/4'' de lixa, 220v",7754991,10,2,ATIVO,UNIDADE,474,237
"BATERIA PARA LIXADEIRA ORBITAL GSS18V-10",7754992,12,2,ATIVO,UNIDADE,998,499
"Máquina inversora de solda multiprocesso 220Vac, potência de no mínimo 5,5kVA, conforme especificações constantes no Termo de Referência.",7754993,13,5,ATIVO,UNIDADE,14250,2850
"MOTASSERRA A GASOLINA COM POTENCIA 3,5CV 50CM",7754994,14,2,ATIVO,UNIDADE,6418,3209
"MOTOSSERRA A GASOLINA COM POTENCIA 3,5CV 30CM.",7754995,15,2,ATIVO,UNIDADE,1980,990
"Motosserra à gasolina, com potência de no mínimo 3,5cv, com tanque de combustível, sistema anti vibratório e sabre de 40cm",7754996,16,2,ATIVO,UNIDADE,5598,2799
"PARAFUSADEIRA/FURADEIRA DE IMPACTO ELETRICA 1/2,220V COM MALETA DE CARREGAMENTO, BIVOLT 18V.",7754997,17,10,ATIVO,UNIDADE,7900,790
"BATERIA PARA PARAFUSADEIRA DE IMPACTO 18V 18V-50",7754998,19,1,ATIVO,UNIDADE,470,470
"Placa vibratória para compactação de solos e massa asfáltica",7754999,21,3,ATIVO,UNIDADE,14643,4881
"ROÇADEIRA A GASOLINA 1,6kW",7755000,22,30,ATIVO,UNIDADE,98850,3295
"ROÇADEIRA A GASOLINA 1,6kW",7755001,23,10,ATIVO,UNIDADE,32980,3298
"ROÇADEIRA A GASOLINA 1,4kW",7755002,24,10,ATIVO,UNIDADE,26350,2635
"Serra Mármore a seco 220v de no mínimo 1500w para disco de 105 e 110mm",7755003,25,3,ATIVO,UNIDADE,1080,360
"MAQUINA PARA CORTAR ASFLTO/CONCRETO MOTOR A GASOLINA 13HP - 4 TEMPO DISCO 300 E 350",7755004,28,3,ATIVO,UNIDADE,20697,6899
"SOPRADOR A GASOLINA CILINDRADA 64.8 CM³  1,4 LITROS",7755005,29,23,ATIVO,UNIDADE,80465.5,3498.5
"SOPRADOR A GASOLINA CILINDRADA 64.8 CM³  1,4 LITROS",7755006,30,7,ATIVO,UNIDADE,24489.5,3498.5
