descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Abraçadeira tipo D para eletroduto PVC rígido 2",7883224,1,30,ATIVO,PEÇAS,139.2,4.64
"Alça pre formada de arame e aço galvanizado para cabos 10mm² isolado",7883225,2,50,ATIVO,PEÇAS,90,1.8
"Alça pre formada de arame e aço galvanizado para cabos 16mm² – isolado",7883226,3,50,ATIVO,PEÇAS,91,1.82
"Armação secundária AR 11, galvanizada",7883227,4,50,ATIVO,PEÇAS,787.5,15.75
"Arruela roscável em alumínio para tubo de ferro galvanizado 1 ½.",7883228,5,50,ATIVO,PEÇAS,87,1.74
"Base para relé fotoeletrônico, com haste de aço galvanizada a fogo,",7883229,6,150,ATIVO,PEÇAS,1851,12.34
"Bloco autônomo de emergência LED",7883230,7,10,ATIVO,PEÇAS,720,72
"Bocal adaptador porcelana E-27  E-40",7883231,8,100,ATIVO,PEÇAS,564,5.64
"Bocal adaptador porcelana E-40  E-27",7883232,9,50,ATIVO,PEÇAS,285,5.7
"Box reto em PVC 1 ½ preto.",7883233,10,30,ATIVO,PEÇAS,303.9,10.13
"Cabo de cobre nú 16mm² para aterramento",7883234,11,30,ATIVO,PEÇAS,417,13.9
"Cabo de cobre nú 35mm² para aterramento",7883235,12,5500,ATIVO,METRO,172150,31.3
"Cabo Flexível, bitola 1,5 mm² Isolamento PVC 750v",7883236,13,24000,ATIVO,METRO,35520,1.48
"Cabo Flexível, bitola 10 mm² Isolamento PVC 750v",7883237,14,12000,ATIVO,METRO,105960,8.83
"Cabo Flexível, bitola 10,0 mm² Isolamento EPR 1kV – AZUL.",7883238,15,24000,ATIVO,METRO,249600,10.4
"Cabo Flexível, bitola 10,0 mm² Isolamento EPR 1kV – BRANCO.",7883239,16,24000,ATIVO,METRO,249600,10.4
"Cabo Flexível, bitola 10,0 mm² Isolamento EPR 1kV – PRETO.",7883240,17,24000,ATIVO,METRO,249600,10.4
