arquivo,data,descricao,numero,tipo
"5b21b97b-d94a-4e0c-ac2f-65a643d0b09b",2025-05-21,"PRE 003.FCC.2025- RP equipamentos eletrônicos.pdf"," ",EDITAL
"65924ac5-48da-4421-84ac-0201656c6afb",2025-10-03,"Ata Homologacao 3.pdf"," ",HOMOLOGAÇÃO
"817b8664-b5a9-4775-8345-89a1ebb3f8a8",2025-10-03,"Ata Adjudicacao 3.pdf"," ",ATAS
"c6d47556-b9ab-4a4c-a128-285e21e92c4c",2025-10-03,"Ata Sessao Final 3.pdf"," ",ATAS
"988e00ec-bc98-4c2e-8269-e3f02c024cfd",2025-10-02,"Esclarecimentos 003_FCC_2025 MUNICIPIO DE CRICIUMA - BLLCOMPRAS.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"deedb778-c523-49eb-8f55-d59e8f2df218",2025-10-02,"resposta recurso caixa som.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"31f7f2fe-223f-402d-a963-29abab93df3b",2025-10-02,"Memorando MEM-4455_2025 analisecatalogo.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"ece286a2-e40b-457e-89aa-5367ef9bf343",2025-10-02,"Memorando Nº MEM-3745_2025.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"85484cb9-4820-4b9e-814f-442b4a40d540",2025-10-02,"Memorando MEM-3745_2025 resposta.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"3f46bd5e-7ba9-4426-9d2d-562654dfa3e2",2025-10-02,"Memorando MEM-4455_2025 respostaanalise.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"751a1e1e-ff4a-40b3-90aa-6bef9f73882c",2025-10-02,"modelo razoes e contrarrazoes.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"eb0d0725-03cf-4b25-b46c-e2f60e220195",2025-10-02,"resposta recurso mesa.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"3249c57f-9268-499b-9260-fefb7ff674c9",2025-10-02,"resposta recurso outdoor.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"727aadfd-275e-4574-be21-e785fe1ceb0d",2025-10-03,"PARECER JURIDICO - PRE 003.FCC.2025- RP equipamentos eletrônicos.pdf"," ","PARECER JURIDICO"
