arquivo,data,descricao,numero,tipo
"686b587a-7055-4df2-8979-e7f686a09bdf",2025-09-26,"Dispensa Eletrônica 006.FME.2025 - Aquisição placar eletrônico.pdf"," ",EDITAL
"bf76d551-1fcf-4a84-b2d6-5b24f79b4b02",2025-10-03,"FORMALIZACAO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"ba2186b4-f923-4ba9-bdb0-1dae17220691",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"966a19e7-217a-4383-9d8e-8435be748b44",2025-10-03,"JUSTIFICATIVA DE DISPENSA.pdf"," ","JUSTIFICATIVA DE DISPENSA"
"5b70d995-7df2-4747-8f35-5ae3fca894d1",2025-10-03,"PARECER JURIDICO - Dispensa Eletrônica 006.FME.2025 - Aquisição placar eletrônico.pdf"," ","PARECER JURIDICO"
"5d4ab996-ffc5-4fab-ba0d-b073126f4c94",2025-10-27,"AtaAdjudicacao (3).pdf"," ",ATAS
"67fc061f-c1f5-4fff-8088-4ae82e929887",2025-10-27,"AtaSessaoFinal (2).pdf"," ",ATAS
"5c4edf62-8ef8-4502-a42e-b87f7bb3cc22",2025-12-03,"9_-_ORCAMENTO_DA_CONTRATACAO_assinado_assinado_assinado (1).pdf"," ","ORÇAMENTO ESTIMADO"
"6d987939-0476-44d2-8773-321886e40e88",2025-12-03,"7_-_PLANILHA_ORCAMENTARIA_assinado_%282%29_assinado_%281%29_assinado (1).pdf"," ","JUSTIFICATIVA E PREÇO"
"ed9a281f-1b46-43ee-9449-a57318975d03",2025-12-03,"Termo_de_Homologacao_e_Adjudicacao_%28unificado%29_assinado.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"66b08a1b-a944-43a0-af8a-1763afb7be5c",2025-12-03,HOMOL_assinado.pdf," ","COMPROVAÇÃO DE HABILITAÇÃO"
"ddfcf191-8abe-4b3d-93a3-264298de85a1",2025-12-03,"Prefeitura_Municipal_de_Criciuma_%282%29_assinado.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"4958d41c-539f-4e28-9b7a-f7b1e4e331b9",2025-12-03,"RAZAO_DA_ESCOLHA_assinado.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
