arquivo,data,descricao,numero,tipo
"69852973-1661-4526-8ddd-f39358e4cf3e",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"582fb0db-f5af-4080-ba59-07efa9d9bbf8",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"d903398f-336a-4d0a-aa8f-a31b78d23704",2025-10-03,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"9f7e3d6d-aff5-4967-a13f-47d6700c3b97",2025-10-03,"JUSTIFICATIVA DE INEXIGIBILIDADE.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"37f930ff-d004-4708-a929-85596144efee",2025-10-03,"COMPROVAÇÃO DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"c1ea5bff-f1a8-4abe-886b-4d67eca3d636",2025-10-03,"RAZÃO DE ESCOLHA DO CONTRATADO.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"4ac816a0-6f73-4d1d-a3b5-0e4faecbc0c3",2025-10-03,"JUSTIFICATIVA DO PREÇO.pdf"," ","JUSTIFICATIVA E PREÇO"
"60aaff18-0187-465b-83b2-743d1b82e691",2025-10-03,PUBLICAÇÃO.pdf," ","COMPROVANTE DE PUBLICAÇÃO"
"71ca7a9d-8a5f-4555-a1d1-cda383b78608",2025-10-03,"Termo de Homologação e Adjudicação (unificado) 16.pdf"," ",HOMOLOGAÇÃO
"ca36c666-0196-44ff-8f1e-f4a9fa6f2b30",2025-10-03,"PARECER JURIDICO - Inexigibilidade nº 016.PMC.2025  - Locação de imóvel DTT.pdf"," ","PARECER JURIDICO"
