arquivo,data,descricao,numero,tipo
"52a349eb-3edc-41b2-9a4b-4b8dce59bc5c",2025-08-11,"Dispensa Eletrônica 111.PMC.2025 - Aquisição bebedouros quente e frio.pdf"," ",EDITAL
"e6e5e8e5-cc19-4aa6-8df6-181689179a45",2025-10-03,"FORMALIZAÇÃO DO ORÇAMENTO.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"f781b6ab-9167-4294-a5c4-e982cf33019a",2025-10-03,"TERMO DE REFERÊNCIA.pdf"," ","TERMO DE REFERENCIA"
"8114d90d-ae7c-420d-8938-1fadf3cbaebe",2025-10-03,"JUSTIFICATIVA DE PREÇO.pdf"," ","JUSTIFICATIVA E PREÇO"
"d67f1481-98e4-41ae-807a-34385028e099",2025-10-03,"JUSTIFICATIVA DE INEXIGIBILIDADE.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"a6923877-e8a0-44d1-a00a-a0fb9203dc12",2025-10-03,"AUTORIZAÇÃO DA AUTORIDADE COMPETENTE.pdf"," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"6c82c01d-7bd3-496b-9678-e8ad285e55f1",2025-10-03,"COMPROVANTE DE PUBLICAÇÃO.pdf"," ","COMPROVANTE DE PUBLICAÇÃO"
"a217ee59-30fa-46bb-bbf8-3e1a1def5ba6",2025-10-03,"RAZAO DA ESCOLHA.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"a39b841a-d27e-4856-b3be-f43568afe627",2025-10-03,"COMPROVANTE DE HABILITAÇÃO.pdf"," ","COMPROVAÇÃO DE HABILITAÇÃO"
"b3a05204-22e7-4ee1-929a-527cbcd93717",2025-10-03,"PROJETO BASICO.pdf"," ","PROJETO BASICO"
"3a8f3062-440a-469b-9d82-9aedf0298969",2025-10-03,ART.pdf," ",ART
"6b7ba40c-137b-49a4-8df4-488d3b9eee30",2025-10-03,"ATA DE ADJUDICAÇÃO.pdf"," ",ATAS
"3365daea-50b8-4cae-b883-97a933ee80ba",2025-10-03,"ATA DE SESSÃO.pdf"," ",ATAS
"03f8b339-f4aa-48c7-b112-0905bb4ce191",2025-10-03,HOMOLOGAÇÃO.pdf," ",HOMOLOGAÇÃO
