arquivo,data,descricao,numero,tipo
"5068e059-6a9e-46e2-b588-9a71a4361070",2025-02-03,"3_-_TERMO_DE_REFERENCIA_pdf_assinado_assinado_assinado-1.pdf"," ","TERMO DE REFERENCIA"
"716f44cf-5822-4cfe-a648-f54f7062a353",2025-02-03,"1- FORMALIZAÇÃO DA DEMANDA_pdf _.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"62e056b9-e48c-49a5-9e38-91c88d7b1584",2025-02-03,"Orcamento_assinado (1).pdf"," ","ORÇAMENTO ESTIMADO"
"ff2b6247-8f78-4f17-84cb-246553b1d24d",2025-02-03,"5_-_PARECER_TECNICO_PDF_assinado_assinado_assinado.pdf"," ","JUSTIFICATIVA DE INEXIGIBILIDADE"
"fbcee0f1-02ca-40f3-b7dc-27a01de0c6dc",2025-02-03,autori_assinado.pdf," ","AUTORIZAÇÃO DA AUTORIDADE COMPETENTE"
"09597fe5-1f00-4183-9910-d8dc28f2c7a1",2025-02-03,"Criciuma._Empresa_SC.pdf_assinado (1).pdf"," ","JUSTIFICATIVA E PREÇO"
"c509c28b-a8ef-4131-af90-a7917b86040f",2025-02-03,comp_hab_29_assinado.pdf," ","COMPROVAÇÃO DE HABILITAÇÃO"
"73404bea-13d4-497b-8af5-98683757a8fe",2025-02-03,"razao_da_escolha_29_assinado.pdf"," ","RAZAO DE ESCOLHA DO CONTRATADO"
"d0f2081d-ef50-4df8-9b73-0a870cfcb753",2025-02-03,COMP_PUB_assinado.pdf," ","COMPROVANTE DE PUBLICAÇÃO"
"2f61a7bb-e17d-4b47-bdfa-5c2fdbd03900",2025-10-03,"Termo de Homologação e Adjudicação (unificado) 10.pdf"," ",HOMOLOGAÇÃO
