descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Pomada antisséptica; composição: 0,7 g digluconato de clorexidina para cada 100 g; uso veterinário.",7545710,27,25,ATIVO,BISNAGA,1055,42.2
