arquivo,data,descricao,numero,tipo
"9511bfae-9e0a-48fc-b0d5-6f71a6fe5231",2025-10-03,"FORMALIZAÇÃO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"939c25e1-1f39-4f13-849c-37fa4790bd63",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"5b331660-4d08-4459-92bf-df7f5366ae38",2025-05-23,"PRE 047.PMC.2025 - Construção cobertura viaturas 9º BPM.pdf"," ",EDITAL
"f41a3809-b67d-4c37-bd47-6fe9f464b59a",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"e886e20c-c5f5-4348-bf11-ad156ee1e042",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"4a5d9e2c-bbfd-42d6-bafd-39e037ed9aed",2025-10-02,"RECURSO AF.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"c4d4b38f-bc1f-4b8b-a439-0c93828ca9a7",2025-10-02,"- BLLCOMPRAS RELATORIO DE RECURSOS.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"a14ae65b-d8d0-4c9e-8ca6-a21fade5a2d0",2025-10-02,"Esclarecimentos 047_PMC_2025 MUNICIPIO DE CRICIUMA - BLLCOMPRAS.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"51f9e1e2-8273-4389-b818-11b9cd8f9263",2025-10-02,"Memorando Nº MEM-3443_2025.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"0e3f2b7c-f8a4-456a-be9d-d5d608505419",2025-10-02,"CONTRARRAZOES ATRITTO.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"1412e758-c80c-4419-ba38-db8708096ca6",2025-10-02,"Memorando Nº MEM-5147_2025.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"6a259997-2980-4dca-8830-02f60f4ad328",2025-10-02,"PARECER JURÍDICO DE LICITAÇÃO Nº 756.2025.pdf"," ","RECURSOS/IMPUGNAÇÕES/MEMORANDOS"
"ad78a699-3e25-4451-ada1-235020bf77f6",2025-10-03,"Ata Homologacao 47.pdf"," ",HOMOLOGAÇÃO
"37cbf106-c941-4d98-8ef9-eba9d91be710",2025-10-03,"PARECER JURIDICO - PRE 047.PMC.2025 - Construção cobertura viaturas 9º BPM.pdf"," ","PARECER JURIDICO"
