arquivo,data,descricao,numero,tipo
"2780069c-d06b-4813-89d3-d28ffdcc3f92",2025-02-24,"Pregão Eletrônico 017.PMC.2025 - RP kits semiestruturados (livros).pdf"," ",EDITAL
"b9f8ff2f-d599-4e4f-8b09-bb5b575a6182",2025-10-03,"TERMO DE REFERENCIA.pdf"," ","TERMO DE REFERENCIA"
"dbceea77-38d7-4d1a-b6f6-0b4497835649",2025-10-03,"FORMALIZACAO DE DEMANDA.pdf"," ","DOCUMENTO DE FORMAIZAÇÃO DE DEMANDA"
"1e287efe-a79f-42c9-a100-5bd4f7bac528",2025-10-03,"ORÇAMENTO ESTIMADO.pdf"," ","ORÇAMENTO ESTIMADO"
"977befbd-5493-47af-82d0-0818e5a1d6d0",2025-10-03,"Ata Sessao Final.pdf"," ",ATAS
"e798556c-07f2-40ed-aafb-6df8c21444b4",2025-10-03,"Ata Adjudicacao.pdf"," ",ATAS
"c1a3ea3e-2de5-4a91-ba98-07811b6e7b0a",2025-10-03,"Ata Homologacao 17.pdf"," ",HOMOLOGAÇÃO
"a4e810a8-3d66-4870-b713-e64c003bf1c8",2025-10-03,"PARECER JURIDICO - PRE 017.PMC.2025 - RP kits semiestruturados (livros).pdf"," ","PARECER JURIDICO"
