descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Caixa térmica para transporte, sem termômetro 35 litros",1265765,62,4,ATIVO,UNIDADE,308,77
"Aparelho Microondas capac. 32lt",1265777,50,2,ATIVO,UNIDADE,937,468.5
"Cafeteira elétrica 1,5L com sistema corta-pingo e jarra térm",1265778,52,3,ATIVO,UNIDADE,357,119
"Chaleira em aço inox, tipo elétrica, capacidade: 1,70 a 2,00",1265779,53,2,ATIVO,UNIDADE,98,49
"Caixa organizadora alta transparente 30 lt",1265780,56,10,ATIVO,UNIDADE,315,31.5
"Garrafa térmica 3,00 lt em aço inox",1265781,68,6,ATIVO,UNIDADE,419.4,69.9
"Caixa gaveteiro plástico tipo Bin Nº 5, capac 4 lt, na cor a",1265783,70,100,ATIVO,UNIDADE,370,3.7
"Estrado de plástico vazado 50 cm x 50cm x 5 cm, com encaixes",1265804,71,70,ATIVO,UNIDADE,1113,15.9
"Caixa gaveteiro plástico tipo Bin Nº 6, capac 8 lt, na cor a",1265805,69,60,ATIVO,UNIDADE,426,7.1
"Caixa térmica para transporte, sem termômetro 12 litros",1265806,63,4,ATIVO,UNIDADE,192,48
