descricao,id,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"Água sanitária 1L",4388856,20,PERDEU,CX,466,23.3
"Água sanitária 5L",4388857,20,PERDEU,GAL,109.2,5.46
"Álcool em gel antisséptico com bico dosador (válvula pump)",4388858,50,PERDEU,UND,392.5,7.85
"Álcool em gel antisséptico",4388859,10,PERDEU,UND,810,81
"Álcool etílico hidratado;",4388860,20,PERDEU,CX,1177,58.85
"Balde 10 litros",4388861,20,VENCEU,UND,76,3.8
"BALDE 20 litros",4388862,20,VENCEU,UND,150,7.5
"Cabo de alumínio com furo para mop úmido",4388863,10,VENCEU,UND,138,13.8
"Cabo de alumínio para uso em rodos e vassouras",4388864,50,VENCEU,UND,690,13.8
CLORO,4388865,20,PERDEU,GAL,184,9.2
"Conjunto Balde/Espremedor;",4388867,3,VENCEU,UND,891,297
"Desincrustante DE 1 LITRO;",4388870,30,PERDEU,UND,594,19.8
"DESINFETANTE PARA USO GERAL 500 ml",4388871,50,PERDEU,CX,1120,22.4
"DESINFETANTE PARA USO GERAL 5 Litros",4388872,50,PERDEU,GAL,357.5,7.15
"DESODORIZADOR DE AR.",4388873,10,PERDEU,CX,809,80.9
"DETERGENTE LÍQUIDO 500ml.",4388875,10,PERDEU,CX,354,35.4
"DETERGENTE LÍQUIDO 5 Litros.",4388876,10,PERDEU,GAL,84,8.4
"DISPENSER EM AÇO INOX PARA COPO 200 ML",4388878,3,VENCEU,UND,128.4,42.8
"DISPENSER PARA COPO 200 ML",4388879,5,PERDEU,UND,174.5,34.9
"DISPENSER PARA PAPEL TOALHA",4388880,10,PERDEU,UND,279,27.9
"Dispenser para sabonete líquido",4388881,10,PERDEU,UND,254,25.4
"ESCOVA DE NYLON OVAL",4388884,20,VENCEU,UND,58,2.9
"Escova para vaso sanitário",4388886,20,PERDEU,UND,150,7.5
"ESPONJA DE ACO",4388887,15,VENCEU,PCT,18.6,1.24
"FLANELA PARA LIMPEZA cor abóbora",4388892,25,PERDEU,PCT,580,23.2
"FLANELA PARA LIMPEZA cor branca",4388893,25,PERDEU,PCT,632.5,25.3
"Garrafa Térmica 1,8L",4388896,5,VENCEU,UND,365.9,73.18
"Garrafa Térmica 1L",4388897,5,VENCEU,UND,189.75,37.95
"GUARDANAPO DE MESA EM PAPEL",4388898,15,VENCEU,CX,412.5,27.5
"LIXEIRA PARA COPO DESCARTÁVEL COM 2 TUBOS",4388900,10,PERDEU,UND,388,38.8
"LIXEIRA PLÁSTICA Capacidade 9 Litros",4388901,20,VENCEU,UND,97,4.85
"LIXEIRA PLÁSTICA cap 97L",4388902,10,VENCEU,UND,476,47.6
"LIXEIRA PLÁSTICA cap 12L",4388903,20,VENCEU,UND,350,17.5
"LIXEIRA PLÁSTICA cap 35L",4388904,20,VENCEU,UND,402.4,20.12
"Luva descartável latex  P M G (Procedimento Cirúrgico)",4388906,50,PERDEU,CX,965,19.3
"LUVAS DE BORRACHA",4388907,40,VENCEU,PAR,288,7.2
"Pá para lixo de plástico com cabo dobrável",4388910,10,VENCEU,UND,106,10.6
"PANO DE CHAO",4388912,300,PERDEU,UND,1650,5.5
"Papel Higiênico 30m, fardo com 64 unidades.",4388913,50,PERDEU,FRD,2870,57.4
"PAPEL TOALHA",4388914,200,VENCEU,PCT,590,2.95
"Papel toalha interfolhado",4388915,400,PERDEU,FRD,4360,10.9
"Prato descartável diametro 15 cm",4388918,50,VENCEU,PCT,40.5,0.81
"Prato descartável diametro 21 cm",4388919,50,VENCEU,PCT,66.5,1.33
"PRETEADOR DE PNEU.",4388920,30,PERDEU,LT,666,22.2
"PROTETOR SOLAR",4388922,100,PERDEU,UND,1325,13.25
"REFIL Para vassoura Tipo MOP SECO",4388924,50,PERDEU,UND,1480,29.6
"REFIL Para vassoura tipo MOP ÚMIDO",4388925,20,PERDEU,UND,204,10.2
"RODO PLÁSTICO com lavador e puxador de água, 25 cm",4388926,10,VENCEU,UND,1541.5,154.15
"RODO PLÁSTICO com borracha dupla 60 cm, sem cabo",4388927,25,VENCEU,UND,125,5
"RODO PLÁSTICO com borracha dupla 40cm, sem cabo",4388928,25,VENCEU,UND,100,4
"Sabão em barra glicerinado de 200 gramas",4388930,10,PERDEU,PCT,85,8.5
"Sabão em pó Embalagem de 1kg",4388931,50,PERDEU,PCT,237.5,4.75
"SABONETE LÍQUIDO CREMOSO",4388933,20,PERDEU,GAL,264,13.2
"SACO DE LIXO 15 LITROS",4388934,50,VENCEU,PCT,250,5
"SACO DE LIXO 30 LITROS",4388935,50,PERDEU,PCT,422.5,8.45
"SACO DE LIXO 60 LITROS",4388936,50,VENCEU,PCT,502.5,10.05
"SACO DE LIXO 130 LITROS",4388937,50,PERDEU,PCT,3120,62.4
"SAPÓLIO CREMOSO",4388938,20,PERDEU,FRA,790,39.5
"SHAMPOO AUTOMOTIVO",4388940,50,PERDEU,GAL,495,9.9
"Vassoura de refil acrílico para pó (MOP SECO)",4388943,10,PERDEU,UND,658,65.8
"VASSOURA DE NYLON",4388944,50,PERDEU,UND,290,5.8
"VASSOURA DE PALHA",4388945,20,PERDEU,UND,280,14
