acao,ano,descricaoElemento,fonteRecurso,funcao,id,numeroElemento,orgao,portaria,programa,subfuncao,unidade
1078,2019,"APLICAÇÕES DIRETAS","Recursos Ordinários",26,0,33900000,"SEC. M. DE INFRAEST., PLANEJ. E MOBILIDADE URBANA"," ",1017,451,
