ano,data,dataVencimento,itens,numero,ocorrencias
2020,2020-02-11,2021-02-11,"itens_12d4eac0-dde4-48b3-b42c-9346717064e2.csv",90," "
2020,2020-02-11,2021-02-11,"itens_4a625344-5bca-46d5-91f9-bbc7964ce7db.csv",87," "
2020,2020-02-11,2021-02-11,"itens_1066f8fd-2114-4163-adf4-719c330ece69.csv",86," "
2020,2020-02-11,2021-02-11,"itens_8b2937ea-19d6-4f5e-959e-7e49e3095b38.csv",81," "
2020,2020-02-11,2021-02-11,"itens_6d175f27-cc27-48dc-b64f-a12fde806eb5.csv",80," "
2020,2020-02-11,2021-02-11,"itens_9b2f3142-27cc-462d-a44a-5475bde76b67.csv",89," "
2020,2020-02-11,2021-02-11,"itens_dd048d4c-5b68-4cd4-8595-d395814e8533.csv",6," "
2020,2020-02-11,2021-02-11,"itens_bc662553-f4e6-4d7a-8d83-f993347c6234.csv",84," "
2020,2020-02-11,2021-02-11,"itens_5d951ef5-48d2-47a2-8cb7-c6d68dacd33c.csv",83," "
2020,2020-02-11,2021-02-11,"itens_b7361944-8103-44c6-9397-c9f3d513d7b9.csv",85," "
2020,2020-02-11,2021-02-11,"itens_6f1794c7-4c3e-4d3a-8962-5ce3010547a0.csv",88," "
2020,2020-02-11,2021-02-11,"itens_06ced441-1ebf-4592-8ae4-f91d0283fda7.csv",82," "
