descricao,idItem,numero,quantidade,situacao,unidadeMedida,valorTotal,valorUnitario
"LAMOTRIGINA 100MG CPR",1265944,395,15000,ATIVO,COMPRIMIDO,3600,0.24
"DUTASTERIDA + TANSULOSINA 0,5MG+0,4MG",1266005,270,7000,ATIVO,COMPRIMIDO,20489,2.927
"ACIDO VALPRÓICO 250 MG CAPS",1266030,25,547000,ATIVO,CAPSULAS,76580,0.14
"ACIDO VALPRÓICO 300 MG",1266031,26,4000,ATIVO,COMPRIMIDO,2480,0.62
"ACIDO VALPROICO 500MG",1266032,27,848600,ATIVO,COMPRIMIDO,280038,0.33
"ADESIVO TRANSDÉRMICO DE NICOTINA 14MG",1266033,30,2000,ATIVO,ADESIVO,13560,6.78
"ADESIVO TRANSDÉRMICO DE NICOTINA 21MG",1266034,31,2000,ATIVO,ADESIVO,14176,7.088
"ADESIVO TRANSDÉRMICO DE NICOTINA 7MG",1266035,32,2000,ATIVO,ADESIVO,12944,6.472
"BENZOATO DE BENZILA  25% 100 ML",1266036,87,450,ATIVO,FRASCO,1395,3.1
"CARBAMAZEPINA CR 200 MG",1266037,130,7000,ATIVO,COMPRIMIDO,5810,0.83
"CARBAMAZEPINA CR 400 MG",1266038,131,15000,ATIVO,COMPRIMIDO,28335,1.889
"CLARITROMICINA 500MG CPR",1266039,168,2000,ATIVO,COMPRIMIDO,4500,2.25
"CLORIDRATO DE HIDRALAZINA 25MG",1266040,197,22000,ATIVO,COMPRIMIDO,5786,0.263
"CLORIDRATO DE HIDRALAZINA 50MG",1266041,198,30000,ATIVO,COMPRIMIDO,10500,0.35
"COLAGENASE 0,6 UI + CLORANFENICOL 0,1UI POMADA 30 G",1266042,213,350,ATIVO,TUBO,2096.5,5.99
"COLAGENASE 1,2 U/G 30G POMADA",1266043,215,500,ATIVO,TUBO,5135,10.27
"DIVALPROATO SÓDICO 125MG CPR",1266044,261,4000,ATIVO,CPR,3160,0.79
"DIVALPROATO SODICO ER 500MG CPR",1266045,264,20000,ATIVO,COMPRIMIDO,24000,1.2
"METILFENIDATO, CLORIDRATO 10MG CPR LIBERAÇÃO PROLONGADA (Ref",1266082,458,1500,ATIVO,COMPRIMIDO,2998.5,1.999
"VITAMINAS DO COMPLEXO B (blister com no máximo 20 cpr)",1266403,664,190000,ATIVO,COMPRIMIDO,6080,0.032
"VILDAGLIPTINA 50MG CPR",1266404,663,15000,ATIVO,COMPRIMIDO,34500,2.3
"VILDAGLIPTINA + METFORMINA 50MG+850MG CPR",1266405,662,17000,ATIVO,COMPRIMIDO,38760,2.28
"VILDAGLIPTINA + METFORMINA 50MG+1000MG CPR",1266406,661,12000,ATIVO,COMPRIMIDO,27360,2.28
"VALSARTANA + HCT 320MG+12,5MG  CPR",1266407,650,1000,ATIVO,COMPRIMIDO,2800,2.8
"TRAMADOL + PARACETAMOL 37,5M,G+325MG CPR",1266408,636,8000,ATIVO,COMPRIMIDO,11200,1.4
"TIAMAZOL 5MG",1266409,623,800,ATIVO,COMPRIMIDO,160.8,0.201
"TIAMAZOL 10MG CPR",1266410,622,800,ATIVO,COMPRIMIDO,320,0.4
"SALMETEROL + FLUTICASONA 25MCG+50MCG Minimo 120 doses",1266411,585,50,ATIVO,FRASCO,4205,84.1
"SALMETEROL + FLUTICASONA 25MCG+250MCG Minimo 120 doses",1266412,584,40,ATIVO,FRASCO,6512,162.8
"SALMETEROL + FLUTICASONA 25MCG+125MCG Minimo 120 doses",1266413,583,90,ATIVO,FRASCO,9018,100.2
"OSELTAMIVIR, FOSFATO 75MG CPR",1266414,516,2000,ATIVO,COMPRIMIDO,33300,16.65
"OLMESARTANA MEDOXOMILA 40MG CPR",1266415,509,2000,ATIVO,COMPRIMIDO,2000,1
"OLMESARTANA MEDOXOMILA + HCT 40MG+12,5MG CPR",1266416,507,4000,ATIVO,COMPRIMIDO,6400,1.6
"OLMESARTANA MEDOXOMILA + HCT 20MG+12,5MG CPR",1266417,506,600,ATIVO,COMPRIMIDO,840,1.4
