ano,data,dataVencimento,itens,numero,ocorrencias
2019,2019-09-20,2020-09-20,"itens_433e9e1b-712d-47fa-8319-b1a40c8f4f3b.csv",75," "
2019,2019-09-20,2020-09-20,"itens_9a9869bc-acda-4f39-9844-791ddb4df3a2.csv",20," "
2019,2019-09-20,2020-09-20,"itens_9ca0b50d-0734-40f1-9441-e3e187049b52.csv",74," "
2019,2019-09-20,2020-09-20,"itens_05f6a35d-face-4b14-a055-d7de20fd4e46.csv",77," "
2019,2019-09-20,2020-09-20,"itens_c0d4de8c-ca4c-4253-8925-967617974d60.csv",76," "
2019,2019-09-20,2020-09-20,"itens_930908e5-6498-456c-bd33-399614feeb9a.csv",73," "
